,PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA,c_fname,c_lname,gender,probability,count,scholar_id,citedby
64,J,"Zou, XD; Conradsson, T; Klingstedt, M; Dadachov, MS; O'Keeffe, M",,,,"Zou, XD; Conradsson, T; Klingstedt, M; Dadachov, MS; O'Keeffe, M",,,A mesoporous germanium oxide with crystalline pore walls and its chiral derivative,NATURE,,,English,Article,,,,,,,MOLECULAR-SIEVE; CHANNELS; SURFACES; DENSITY; SILICA,"Microporous oxides are inorganic materials with wide applications in separations, ion exchange and catalysis(1-3). In such materials, an important determinant of pore size is the number of M ( where M = Si, Ge and so on) atoms in the rings delineating the channels(1). The important faujasite structure exhibits 12-ring structures while those of zeolites(4,5), germanates(6-8) and other(8) materials can be much larger. Recent attention has focused on mesoporous materials with larger pores of nanometre scale(9-11); however, with the exception of an inorganic - organic hybrid(12), these have amorphous pore walls, limiting many applications. Chiral porous oxides are particularly desirable for enantioselective sorption and catalysis(13). However, they are very rare in microporous(14,15) and mesoporous(16) materials. Here we describe a mesoporous germanium oxide, SU-M, with gyroidal channels separated by crystalline walls that lie about the G ( gyroid) minimal surface as in the mesoporous MCM-48 (ref. 9). It has the largest primitive cell and lowest framework density of any inorganic material and channels that are defined by 30-rings. One of the two gyroidal channel systems of SU-M can be filled with additional oxide, resulting in a mesoporous crystal (SU-MB) with chiral channels.","Stockholm Univ, SE-10691 Stockholm, Sweden; Corpuscular Inc, Mahopac, NY 10541 USA; Arizona State Univ, Dept Chem & Biochem, Tempe, AZ 85287 USA","Zou, XD (reprint author), Stockholm Univ, SE-10691 Stockholm, Sweden.",zou@struc.su.se,,,,,,29,206,208,6,87,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,716,719,,10.1038/nature04097,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900048,16193048.0,No,,,11/20/17,m,o'keeffe,male,0.74,158,na,na
65,J,"Elbelrhiti, H; Claudin, P; Andreotti, B",,,,"Elbelrhiti, H; Claudin, P; Andreotti, B",,,Field evidence for surface-wave-induced instability of sand dunes,NATURE,,,English,Article,,,,,,,BARCHAN DUNES; DYNAMICS; MODEL; WIND,"Field studies of barchans - crescent- shaped dunes that propagate over solid ground under conditions of unidirectional wind(1) - have long focused on the investigation of an equilibrium between sand transport by wind and the control of air flow by dune topography(2-4), which are thought to control dune morphology and kinematics(5-7). Because of the long timescale involved, however, the underlying dynamic processes responsible for the evolution of dune fields remain poorly understood(8). Here we combine data from a three-year field study in the Moroccan Sahara with a model study to show that barchans are fundamentally unstable and do not necessarily behave like stable solitary waves, as suggested previously(9-12). We find that dune collisions and changes in wind direction destabilize the dunes and generate surface waves on the barchans. Because the resulting surface waves propagate at a higher speed than the dunes themselves, they can produce a series of new barchans of elementary size by breaking the horns of large dunes. The creation of these new dunes provides a mechanism for sand loss that prevents dune fields from merging into a single giant dune and therefore plays a fundamental role in the control of size selection and the development of dune patterns.","Phys & Mecan Milieux Heterogenes Lab, CNRS, UMR 7636, F-75005 Paris, France; Univ Ibn Zohr, Dept Geol, Agadir 80000, Morocco","Andreotti, B (reprint author), Phys & Mecan Milieux Heterogenes Lab, CNRS, UMR 7636, 10 Rue Vauquelin, F-75005 Paris, France.",andreotti@pmmh.espci.fr,,,,,,18,102,113,2,22,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,720,723,,10.1038/nature04058,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900049,16193049.0,No,,,11/20/17,b,andreotti,male,0.65,40,na,na
66,J,"Kessel, R; Schmidt, MW; Ulmer, P; Pettke, T",,,,"Kessel, R; Schmidt, MW; Ulmer, P; Pettke, T",,,"Trace element signature of subduction-zone fluids, melts and supercritical liquids at 120-180 km depth",NATURE,,,English,Article,,,,,,,HIGH-PRESSURE EXPERIMENTS; PHASE-RELATIONS; UPPER-MANTLE; ARC MAGMAS; GPA; CONSTRAINTS; ECLOGITE; SYSTEM; CRUST; SLAB,"Fluids and melts liberated from subducting oceanic crust recycle lithophile elements back into the mantle wedge, facilitate melting and ultimately lead to prolific subduction-zone arc volcanism(1,2). The nature and composition of the mobile phases generated in the subducting slab at high pressures have, however, remained largely unknown(3-7). Here we report direct LA-ICPMS measurements of the composition of fluids and melts equilibrated with a basaltic eclogite at pressures equivalent to depths in the Earth of 120 - 180 km and temperatures of 700 - 1,200 degrees C. The resultant liquid/mineral partition coefficients constrain the recycling rates of key elements. The dichotomy of dehydration versus melting at 120 km depth is expressed through contrasting behaviour of many trace elements (U/Th, Sr, Ba, Be and the light rare-earth elements). At pressures equivalent to 180 km depth, however, a supercritical liquid with melt-like solubilities for the investigated trace elements is observed, even at low temperatures. This mobilizes most of the key trace elements ( except the heavy rare-earth elements, Y and Sc) and thus limits fluid-phase transfer of geochemical signatures in subduction zones to pressures less than 6 GPa.","Hebrew Univ Jerusalem, Inst Earth Sci, IL-91904 Jerusalem, Israel; ETH Zentrum, Inst Mineral & Petrog, CH-8092 Zurich, Switzerland","Kessel, R (reprint author), Hebrew Univ Jerusalem, Inst Earth Sci, IL-91904 Jerusalem, Israel.",kessel@vms.huji.ac.il,"Schmidt, Max/A-1676-2008; Kessel, Ronit/A-3885-2017",,,,,32,544,570,13,139,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,724,727,,10.1038/nature03971,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900050,16193050.0,No,,,11/20/17,t,pettke,male,0.88,73,na,na
67,J,"Allen, JT; Brown, L; Sanders, R; Moore, CM; Mustard, A; Fielding, S; Lucas, M; Rixen, M; Savidge, G; Henson, S; Mayor, D",,,,"Allen, JT; Brown, L; Sanders, R; Moore, CM; Mustard, A; Fielding, S; Lucas, M; Rixen, M; Savidge, G; Henson, S; Mayor, D",,,Diatom carbon export enhanced by silicate upwelling in the northeast Atlantic,NATURE,,,English,Article,,,,,,,ICELAND-FAEROES FRONT; ALMERIA-ORAN FRONT; MESOSCALE SUBDUCTION; SPRING BLOOM; PHYTOPLANKTON; OCEAN; NUTRIENTS; PACIFIC; JUNE,"Diatoms are unicellular or chain-forming phytoplankton that use silicon ( Si) in cell wall construction. Their survival during periods of apparent nutrient exhaustion enhances carbon sequestration in frontal regions of the northern North Atlantic. These regions may therefore have a more important role in the 'biological pump' than they have previously been attributed(1), but how this is achieved is unknown. Diatom growth depends on silicate availability, in addition to nitrate and phosphate(2,3), but northern Atlantic waters are richer in nitrate than silicate(4). Following the spring stratification, diatoms are the first phytoplankton to bloom(2,5). Once silicate is exhausted, diatom blooms subside in a major export event(6,7). Here we show that, with nitrate still available for new production, the diatom bloom is prolonged where there is a periodic supply of new silicate: specifically, diatoms thrive by 'mining' deep-water silicate brought to the surface by an unstable ocean front. The mechanism we present here is not limited to silicate fertilization; similar mechanisms could support nitrate-,phosphate- or iron-limited frontal regions in oceans elsewhere.","Natl Oceanog Ctr, Southampton SO14 3ZH, Hants, England; N Highland Coll, UHI Millenium Inst, Environm Res Inst, Thurso KW14 7JD, Caithness, Scotland; Univ St Andrews, Sch Geog & Geosci, St Andrews KY16 9AJ, Fife, Scotland; NATO Undersea Res Ctr, I-19138 La Spezia, Italy; Queens Univ Belfast, Marine Lab, Portaferry BT22 1PF, North Ireland","Allen, JT (reprint author), Natl Oceanog Ctr, Southampton SO14 3ZH, Hants, England.",jta@noc.soton.ac.uk,"Sanders, Richard/B-8717-2012; Fielding, Sophie/E-5137-2012","Fielding, Sophie/0000-0002-3152-4742; Mayor, Daniel/0000-0002-1295-0041",,,,30,90,96,4,32,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,728,732,,10.1038/nature03948,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900051,16193051.0,No,,,11/20/17,d,mayor,male,0.79,43,na,na
68,J,"Hu, DL; Bush, JWM",,,,"Hu, DL; Bush, JWM",,,Meniscus-climbing insects,NATURE,,,English,Article,,,,,,,WATER-SURFACE; LOCOMOTION; PARTICLES,"Water-walking insects and spiders rely on surface tension for static weight support(1,2) and use a variety of means to propel themselves along the surface(3-8). To pass from the water surface to land, they must contend with the slippery slopes of the menisci that border the water's edge. The ability to climb menisci is a skill exploited by water-walking insects as they seek land in order to lay eggs or avoid predators(4); moreover, it was a necessary adaptation for their ancestors as they evolved from terrestrials to live exclusively on the water surface(3). Many millimetre-scale water-walking insects are unable to climb menisci using their traditional means of propulsion(2,3,9). Through a combined experimental and theoretical study, here we investigate the meniscus-climbing technique that such insects use. By assuming a fixed body posture, they deform the water surface in order to generate capillary forces(10-13): they thus propel themselves laterally without moving their appendages. We develop a theoretical model for this novel mode of propulsion and use it to rationalize the climbers' characteristic body postures and predict climbing trajectories consistent with those reported here and elsewhere(3).","MIT, Dept Math, Cambridge, MA 02139 USA","Bush, JWM (reprint author), MIT, Dept Math, Cambridge, MA 02139 USA.",bush@math.mit.edu,,,,,,25,135,139,5,91,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,733,736,,10.1038/nature03995,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900052,16193052.0,No,,,11/20/17,jwm,bush,na,na,na,na,na
69,J,"Whiten, A; Horner, V; de Waal, FBM",,,,"Whiten, A; Horner, V; de Waal, FBM",,,Conformity to cultural norms of tool use in chimpanzees,NATURE,,,English,Article,,,,,,,CAPTIVE CHIMPANZEES; TRANSMISSION; INFORMATION; EVOLUTION,"Rich circumstantial evidence suggests that the extensive behavioural diversity recorded in wild great apes reflects a complexity of cultural variation unmatched by species other than our own(1-12). However, the capacity for cultural transmission assumed by this interpretation has remained difficult to test rigorously in the field, where the scope for controlled experimentation is limited(13-16). Here we show that experimentally introduced technologies will spread within different ape communities. Unobserved by group mates, we first trained a high-ranking female from each of two groups of captive chimpanzees to adopt one of two different tool-use techniques for obtaining food from the same 'Pan-pipe' apparatus, then re-introduced each female to her respective group. All but two of 32 chimpanzees mastered the new technique under the influence of their local expert, whereas none did so in a third population lacking an expert. Most chimpanzees adopted the method seeded in their group, and these traditions continued to diverge over time. A subset of chimpanzees that discovered the alternative method nevertheless went on to match the predominant approach of their companions, showing a conformity bias that is regarded as a hallmark of human culture(11).","Univ St Andrews, Sch Psychol, Ctr Social Learning & Cognit Evolut, St Andrews KY16 9JP, Fife, Scotland; Emory Univ, Yerkes Natl Primate Res Ctr, Field Stn, Atlanta, GA 30322 USA","Whiten, A (reprint author), Univ St Andrews, Sch Psychol, Ctr Social Learning & Cognit Evolut, St Andrews KY16 9JP, Fife, Scotland.",a.whiten@st-and.ac.uk,"Henrich, Joseph/A-2403-2009",,,,,30,320,330,3,167,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,737,740,,10.1038/nature04047,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900053,16113685.0,No,,,11/20/17,fbm,de waal,na,na,na,na,na
70,J,"Du, LQ; Poovaiah, BW",,,,"Du, LQ; Poovaiah, BW",,,Ca2+/calmodulin is critical for brassinosteroid biosynthesis and plant growth,NATURE,,,English,Article,,,,,,,TRANSCRIPTION ACTIVATORS; ARABIDOPSIS-DET3 MUTANT; LIGHT; CALMODULIN; RECEPTOR; PROTEIN; GENE; KINASE; FAMILY; EXPRESSION,"Brassinosteroids are plant-specific steroid hormones(1,2) that have an important role in coupling environmental factors, especially light, with plant growth and development(3). How the endogenous brassinosteroids change in response to environmental stimuli is largely unknown. Ca2+/calmodulin has an essential role in sensing and transducing environmental stimuli(4,5). Arabidopsis DWARF1 (DWF1) is responsible for an early step in brassinosteroid biosynthesis that converts 24-methylenecholesterol to campesterol(6,7). Here we show that DWF1 is a Ca2+/calmodulin-binding protein and this binding is critical for its function. Molecular genetic analysis using site-directed and deletion mutants revealed that loss of calmodulin binding completely abolished the function of DWF1 in planta, whereas partial loss of calmodulin binding resulted in a partial dwarf phenotype in complementation studies. These results provide direct proof that Ca2+/calmodulin-mediated signalling has a critical role in controlling the function of DWF1. Furthermore, we observed that DWF1 orthologues from other plants have a similar Ca2+/calmodulin-binding domain, implying that Ca2+/calmodulin regulation of DWF1 and its homologues is common in plants. These results raise the possibility of producing size-engineered crops by altering the Ca2+/calmodulin-binding property of their DWF1 orthologues.","Washington State Univ, Ctr Integrated Biotechnol, Pullman, WA 99164 USA; Washington State Univ, Dept Hort, Pullman, WA 99164 USA","Poovaiah, BW (reprint author), Washington State Univ, Ctr Integrated Biotechnol, Pullman, WA 99164 USA.",poovaiah@wsu.edu,,,,,,29,78,92,3,21,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,741,745,,10.1038/nature03973,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900054,16193053.0,No,,,11/20/17,bw,poovaiah,male,1,2,na,na
71,J,"Gordon, MD; Dionne, MS; Schneider, DS; Nusse, R",,,,"Gordon, MD; Dionne, MS; Schneider, DS; Nusse, R",,,WntD is a feedback inhibitor of Dorsal/NF-kappa B in Drosophila development and immunity,NATURE,,,English,Article,,,,,,,SIGNALING PATHWAY; NUCLEAR IMPORT; TOLL; HOST; ACTIVATION; PROTEIN; EMBRYO; GENE; MELANOGASTER; MORPHOGEN,"Regulating the nuclear factor-kappa B (NF-kappa B) family of transcription factors is of critical importance to animals, with consequences of misregulation that include cancer, chronic inflammatory diseases and developmental defects(1). Studies in Drosophila melanogaster have proved fruitful in determining the signals used to control NF-kappa B proteins, beginning with the discovery that the Toll/NF-kappa B pathway, in addition to patterning the dorsal - ventral axis of the fly embryo, defines a major component of the innate immune response in both Drosophila and mammals(2,3). Here, we characterize the Drosophila wntD (Wnt inhibitor of Dorsal) gene. We show that WntD acts as a feedback inhibitor of the NF-kappa B homologue Dorsal during both embryonic patterning and the innate immune response to infection. wntD expression is under the control of Toll/Dorsal signalling, and increased levels of WntD block Dorsal nuclear accumulation, even in the absence of the I kappa B homologue Cactus. The WntD signal is independent of the common Wnt signalling component Armadillo (beta-catenin). By engineering a gene knockout, we show that wntD loss-of-function mutants have immune defects and exhibit increased levels of Toll/Dorsal signalling. Furthermore, the wntD mutant phenotype is suppressed by loss of zygotic dorsal. These results describe the first secreted feedback antagonist of Toll signalling, and demonstrate a novel Wnt activity in the fly.","Stanford Univ, Sch Med, Beckman Ctr, Howard Hughes Med Inst,Dept Dev Biol, Stanford, CA 94305 USA; Stanford Univ, Sch Med, Dept Microbiol & Immunol, Stanford, CA 94305 USA","Nusse, R (reprint author), Stanford Univ, Sch Med, Beckman Ctr, Howard Hughes Med Inst,Dept Dev Biol, Stanford, CA 94305 USA.",rnusse@stanford.edu,"Gordon, Michael/H-9586-2012; Dionne, Marc/J-2572-2013","Gordon, Michael/0000-0002-5440-986X; Dionne, Marc/0000-0002-8283-1750",NIAID NIH HHS [R01 AI053080],,,30,96,103,0,13,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,746,749,,10.1038/nature04073,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900055,16107793.0,No,,,11/20/17,r,nusse,male,0.79,42,na,na
72,J,"Xavier, KB; Bassler, BL",,,,"Xavier, KB; Bassler, BL",,,Interference with Al-2-mediated bacterial cell-cell communication,NATURE,,,English,Article,,,,,,,QUORUM-SENSING SIGNAL; VIBRIO-HARVEYI; SALMONELLA-TYPHIMURIUM; ESCHERICHIA-COLI; EXPRESSION; CHOLERAE; LUMINESCENCE; SEQUENCE; AL-2; FAMILY,"Bacteria communicate by means of chemical signal molecules called autoinducers. This process, called quorum sensing, allows bacteria to count the members in the community and to alter gene expression synchronously across the population. Quorum-sensing-controlled processes are often crucial for successful bacterial - host relationships - both symbiotic and pathogenic. Most quorum-sensing autoinducers promote intraspecies communication, but one autoinducer, called AI-2, is produced and detected by a wide variety of bacteria and is proposed to allow interspecies communication(1,2). Here we show that some species of bacteria can manipulate AI-2 signalling and interfere with other species' ability to assess and respond correctly to changes in cell population density. AI-2 signalling, and the interference with it, could have important ramifications for eukaryotes in the maintenance of normal microflora and in protection from pathogenic bacteria.","Princeton Univ, Howard Hughes Med Inst, Dept Mol Biol, Princeton, NJ 08544 USA","Bassler, BL (reprint author), Princeton Univ, Howard Hughes Med Inst, Dept Mol Biol, Princeton, NJ 08544 USA.",bbassler@molbio.princeton.edu,"Xavier, Karina/B-9425-2008","Xavier, Karina/0000-0001-5210-1434",NIGMS NIH HHS [R01 GM065859],,,19,153,164,0,47,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,750,753,,10.1038/nature03960,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900056,16193054.0,No,,,11/20/17,bl,bassler,male,1,3,na,na
73,J,"Yoshida, H; Kawane, K; Koike, M; Mori, Y; Uchiyama, Y; Nagata, S",,,,"Yoshida, H; Kawane, K; Koike, M; Mori, Y; Uchiyama, Y; Nagata, S",,,Phosphatidylserine-dependent engulfment by macrophages of nuclei from erythroid precursor cells,NATURE,,,English,Article,,,,,,,APOPTOTIC CELLS; ERYTHROPOIETIN RECEPTOR; PLASMA-MEMBRANE; MICE; DIFFERENTIATION; IDENTIFICATION; PHAGOCYTOSIS; DEFICIENT; INVITRO; BINDING,"Definitive erythropoiesis usually occurs in the bone marrow or fetal liver, where erythroblasts are associated with a central macrophage in anatomical units called 'blood islands'(1,2). Late in erythropoiesis, nuclei are expelled from the erythroid precursor cells and engulfed by the macrophages in the blood island(2,3). Here we show that the nuclei are engulfed by macrophages only after they are disconnected from reticulocytes, and that phosphatidylserine, which is often used as an 'eat me' signal for apoptotic cells, is also used for the engulfment of nuclei expelled from erythroblasts. We investigated the mechanism behind the enucleation and engulfment processes by isolating late-stage erythroblasts from the spleens of phlebotomized mice. When these erythroblasts were cultured, the nuclei protruded spontaneously from the erythroblasts. A weak physical force could disconnect the nuclei from the reticulocytes. The released nuclei contained an undetectable level of ATP, and quickly exposed phosphatidylserine on their surface. Fetal liver macrophages efficiently engulfed the nuclei; masking the phosphatidylserine on the nuclei with the dominant-negative form of milk-fat-globule EGF8 (MFG-E8) prevented this engulfment.","Osaka Univ, Grad Sch Med, Dept Genet, Suita, Osaka 5650871, Japan; Osaka Univ, Grad Sch Med, Dept Cell Biol & Neurosci, Suita, Osaka 5650871, Japan; Osaka Univ, Grad Sch Frontier Biosci, Integrated Biol Labs, Genet Lab, Suita, Osaka 5650871, Japan; Japan Sci & Technol Corp, Core Res Evolut Sci & Technol, Suita, Osaka 5650871, Japan; Sakura Mot Picture Co Ltd, Shibuya Ku, Tokyo 1510051, Japan","Nagata, S (reprint author), Osaka Univ, Grad Sch Med, Dept Genet, 2-2 Yamadaoka, Suita, Osaka 5650871, Japan.",Nagata@genetic.med.osaka-u.ac.jp,"Koike, Masato/F-9584-2010","Koike, Masato/0000-0002-3174-5684",,,,30,173,179,2,14,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,754,758,,10.1038/nature03964,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900057,16193055.0,No,,,11/20/17,s,nagata,male,0.67,42,na,na
74,J,"Pascual, G; Fong, AL; Ogawa, S; Gamliel, A; Li, AC; Perissi, V; Rose, DW; Willson, TM; Rosenfeld, MG; Glass, CK",,,,"Pascual, G; Fong, AL; Ogawa, S; Gamliel, A; Li, AC; Perissi, V; Rose, DW; Willson, TM; Rosenfeld, MG; Glass, CK",,,A SUMOylation-dependent pathway mediates transrepression of inflammatory response genes by PPAR-gamma,NATURE,,,English,Article,,,,,,,ACTIVATED RECEPTOR-GAMMA; OXIDE SYNTHASE GENE; MACROPHAGE ACTIVATION; TRANSCRIPTION FACTORS; COREPRESSOR COMPLEX; ANDROGEN-RECEPTOR; NUCLEAR RECEPTORS; CO-REPRESSOR; PROTEINS; LIGAND,"Peroxisome proliferator-activated receptor-gamma (PPAR-gamma) has essential roles in adipogenesis and glucose homeostasis, and is a molecular target of insulin-sensitizing drugs(1-3). Although the ability of PPAR-gamma agonists to antagonize inflammatory responses by transrepression of nuclear factor kappa B (NF-kappa B) target genes is linked to antidiabetic(4) and antiatherogenic actions(5), the mechanisms remain poorly understood. Here we report the identification of a molecular pathway by which PPAR-gamma represses the transcriptional activation of inflammatory response genes in mouse macrophages. The initial step of this pathway involves ligand-dependent SUMOylation of the PPAR-gamma ligand-binding domain, which targets PPAR-gamma to nuclear receptor corepressor (NCoR)-histone deacetylase-3 (HDAC3) complexes on inflammatory gene promoters. This in turn prevents recruitment of the ubiquitylation/19S proteosome machinery that normally mediates the signal-dependent removal of corepressor complexes required for gene activation. As a result, NCoR complexes are not cleared from the promoter and target genes are maintained in a repressed state. This mechanism provides an explanation for how an agonist-bound nuclear receptor can be converted from an activator of transcription to a promoter-specific repressor of NF-kappa B target genes that regulate immunity and homeostasis.","Univ Calif San Diego, Dept Cellular & Mol Med, La Jolla, CA 92093 USA; Univ Calif San Diego, Howard Hughes Med Inst, La Jolla, CA 92093 USA; Univ Calif San Diego, Dept Med, La Jolla, CA 92093 USA; Univ Calif San Diego, Biomed Sci Grad Program, La Jolla, CA 92093 USA; GlaxoSmithKline Inc, Res Triangle Pk, NC 27709 USA","Glass, CK (reprint author), Univ Calif San Diego, Dept Cellular & Mol Med, 9500 Gilman Dr, La Jolla, CA 92093 USA.",cglass@ucsd.edu,,"Perissi, Valentina/0000-0002-3716-0003","NCI NIH HHS [R01 CA052599]; NIDDK NIH HHS [R01 DK091183, R37 DK039949]",,,30,757,789,1,36,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,759,763,,10.1038/nature03988,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900058,16127449.0,No,,,11/20/17,ck,glass,male,0.79,43,na,na
75,J,"Nybakken, GE; Oliphant, T; Johnson, S; Burke, S; Diamond, MS; Fremont, DH",,,,"Nybakken, GE; Oliphant, T; Johnson, S; Burke, S; Diamond, MS; Fremont, DH",,,Structural basis of West Nile virus neutralization by a therapeutic antibody,NATURE,,,English,Article,,,,,,,DENGUE VIRUS; ENVELOPE PROTEIN; ENCEPHALITIS-VIRUS; MEMBRANE-FUSION; DOMAIN-III; DISSEMINATED INFECTION; MONOCLONAL-ANTIBODY; BINDING; CELLS; GLYCOPROTEIN,"West Nile virus is a mosquito-borne flavivirus closely related to the human epidemic-causing dengue, yellow fever and Japanese encephalitis viruses(1). In establishing infection these icosahedral viruses undergo endosomal membrane fusion catalysed by envelope glycoprotein rearrangement of the putative receptor-binding domain III (DIII) and exposure of the hydrophobic fusion loop(2-4). Humoral immunity has an essential protective function early in the course of West Nile virus infection(5,6). Here, we investigate the mechanism of neutralization by the E16 monoclonal antibody that specifically binds DIII. Structurally, the E16 antibody Fab fragment engages 16 residues positioned on four loops of DIII, a consensus neutralizing epitope sequence conserved in West Nile virus and distinct in other flaviviruses. The E16 epitope protrudes from the surface of mature virions in three distinct environments(7), and docking studies predict Fab binding will leave fivefold clustered epitopes exposed. We also show that E16 inhibits infection primarily at a step after viral attachment, potentially by blocking envelope glycoprotein conformational changes. Collectively, our results suggest that a vaccine strategy targeting the dominant DIII epitope may elicit safe and effective immune responses against flaviviral diseases.","Washington Univ, Sch Med, Dept Pathol & Immunol, St Louis, MO 63110 USA; Washington Univ, Sch Med, Dept Mol Microbiol, St Louis, MO 63110 USA; Washington Univ, Sch Med, Dept Biochem & Mol Biophys, St Louis, MO 63110 USA; Washington Univ, Sch Med, Dept Med, St Louis, MO 63110 USA; MacroGenics, Rockville, MD 20850 USA","Fremont, DH (reprint author), Washington Univ, Sch Med, Dept Pathol & Immunol, St Louis, MO 63110 USA.",Fremont@wustl.edu,,,,,,30,213,230,0,13,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,29-Sep,2005,437,7059,,,,,764,768,,10.1038/nature03956,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,968JD,WOS:000232157900059,16193056.0,No,,,11/20/17,dh,fremont,male,0.67,3,na,na
