PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Johnson, DM; Liebhold, AM; Tobin, PC; Bjornstad, ON",,,,"Johnson, Derek M.; Liebhold, Andrew M.; Tobin, Patrick C.; Bjornstad, Ottar N.",,,Allee effects and pulsed invasion by the gypsy moth,NATURE,,,English,Article,,,,,,,BIOLOGICAL INVASIONS; INSECT OUTBREAKS; NORTH-AMERICA; SPREAD; LYMANTRIIDAE; LEPIDOPTERA; DISPERSAL; DYNAMICS; POPULATIONS; SYNCHRONY,"Biological invasions pose considerable threats to the world's ecosystems (1) and cause substantial economic losses (2). A prime example is the invasion of the gypsy moth in the United States, for which more than $ 194 million was spent on management and monitoring between 1985 and 2004 alone (3). The spread of the gypsy moth across eastern North America is, perhaps, the most thoroughly studied biological invasion in the world, providing a unique opportunity to explore spatiotemporal variability in rates of spread. Here we describe evidence for periodic pulsed invasions, defined as regularly punctuated range expansions interspersed among periods of range stasis. We use a theoretical model with parameter values estimated from long- term monitoring data to show how an interaction between strong Allee effects ( negative population growth at low densities) (4) and stratified diffusion ( most individuals disperse locally, but a few seed new colonies by long- range movement)(5) can explain the invasion pulses. Our results indicate that suppressing population peaks along range borders might greatly slow invasion.","Univ Louisiana, Dept Biol, Lafayette, LA 70504 USA; US Forest Serv, USDA, No Res Stn, Morgantown, WV 26505 USA; Penn State Univ, Dept Entomol, University Pk, PA 16802 USA; Penn State Univ, Dept Biol, University Pk, PA 16802 USA","Johnson, DM (reprint author), Univ Louisiana, Dept Biol, POB 42451, Lafayette, LA 70504 USA.",derekjohnson@louisiana.edu,"Liebhold, Andrew/C-1423-2008; Johnson, Derek/B-6409-2012; Bjornstad, Ottar/I-4518-2012","Liebhold, Andrew/0000-0001-7427-6534; ",,,,30,122,125,1,49,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,361,363,,10.1038/nature05242,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300047,17108964,No,,,11/20/17
J,"Wang, JL; Rao, S; Chu, JL; Shen, XH; Levasseur, DN; Theunissen, TW; Orkin, SH",,,,"Wang, Jianlong; Rao, Sridhar; Chu, Jianlin; Shen, Xiaohua; Levasseur, Dana N.; Theunissen, Thorold W.; Orkin, Stuart H.",,,A protein interaction network for pluripotency of embryonic stem cells,NATURE,,,English,Article,,,,,,,TRANSCRIPTION FACTORS; POZ/BTB PROTEIN; MOUSE EMBRYOS; ES CELLS; NANOG; GENE; EXPRESSION; COMPLEX; DIFFERENTIATION; CULTURES,"Embryonic stem ( ES) cells are pluripotent(1,2) and of therapeutic potential in regenerative medicine(3,4). Understanding pluripotency at the molecular level should illuminate fundamental properties of stem cells and the process of cellular reprogramming. Through cell fusion the embryonic cell phenotype can be imposed on somatic cells, a process promoted by the homeodomain protein Nanog(5), which is central to the maintenance of ES cell pluripotency(6,7). Nanog is thought to function in concert with other factors such as Oct4 ( ref. 8) and Sox2 ( ref. 9) to establish ES cell identity. Here we explore the protein network in which Nanog operates in mouse ES cells. Using affinity purification of Nanog under native conditions followed by mass spectrometry, we have identified physically associated proteins. In an iterative fashion we also identified partners of several Nanog- associated proteins ( including Oct4), validated the functional relevance of selected newly identified components and constructed a protein interaction network. The network is highly enriched for nuclear factors that are individually critical for maintenance of the ES cell state and co- regulated on differentiation. The network is linked to multiple co- repressor pathways and is composed of numerous proteins whose encoding genes are putative direct transcriptional targets of its members. This tight protein network seems to function as a cellular module dedicated to pluripotency.","Childrens Hosp, Div Hematol Oncol, Boston, MA 02115 USA; Harvard Univ, Sch Med, Dana Farber Canc Inst, Harvard Stem Cell Inst, Boston, MA 02115 USA; Howard Hughes Med Inst, Boston, MA 02115 USA","Orkin, SH (reprint author), Childrens Hosp, Div Hematol Oncol, Boston, MA 02115 USA.",stuart_orkin@dfci.harvard.edu,,"Theunissen, Thorold/0000-0001-6943-7858",,,,28,683,714,6,68,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,364,368,,10.1038/nature05284,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300048,17093407,No,,,11/20/17
J,"Okada, A; Charron, F; Morin, S; Shin, DS; Wong, K; Fabre, PJ; Tessier-Lavigne, M; McConnell, SK",,,,"Okada, Ami; Charron, Frederic; Morin, Steves; Shin, David S.; Wong, Karen; Fabre, Pierre J.; Tessier-Lavigne, Marc; McConnell, Susan K.",,,Boc is a receptor for sonic hedgehog in the guidance of commissural axons,NATURE,,,English,Article,,,,,,,IG SUPERFAMILY MEMBER; MYOGENIC DIFFERENTIATION; NERVOUS-SYSTEM; CDO; PROTEINS; PATHWAY; GENE; MICE; EXPRESSION; COMPONENTS,"In the spinal cord, sonic hedgehog ( Shh) is secreted by the floor plate to control the generation of distinct classes of ventral neurons along the dorsoventral axis (1). Genetic and in vitro studies have shown that Shh also later acts as a midline- derived chemoattractant for commissural axons(2). However, the receptor( s) responsible for Shh attraction remain unknown. Here we show that two Robo-related proteins, Boc and Cdon, bind specifically to Shh and are therefore candidate receptors for the action of Shh as an axon guidance ligand. Boc is expressed by commissural neurons, and targeted disruption of Boc in mouse results in the misguidance of commissural axons towards the floor plate. RNA- interference-mediated knockdown of Boc impairs the ability of rat commissural axons to turn towards an ectopic source of Shh in vitro. Taken together, these data suggest that Boc is essential as a receptor for Shh in commissural axon guidance.","Stanford Univ, Dept Biol Sci, Stanford, CA 94305 USA; Inst Rech Clin Montreal, Montreal, PQ H2W 1R7, Canada; Univ Montreal, Dept Med, Montreal, PQ H3C 3J7, Canada; Genentech Inc, San Francisco, CA 94080 USA","Okada, A (reprint author), Stanford Univ, Sch Med, Dept Neurol, Stanford, CA 94305 USA.",amio@stanford.edu,"Fabre, Pierre/A-6800-2017","Fabre, Pierre/0000-0002-5936-8120; Charron, Frederic/0000-0003-3483-8672",,,,30,168,174,0,8,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,369,373,,10.1038/nature05246,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300049,17086203,No,,,11/20/17
J,"Sommer, MA; Wurtz, RH",,,,"Sommer, Marc A.; Wurtz, Robert H.",,,Influence of the thalamus on spatial visual processing in frontal cortex,NATURE,,,English,Article,,,,,,,BRAIN-STEM TELLS; EYE FIELD; COROLLARY DISCHARGE; SUPERIOR COLLICULUS; SIGNALS SENT; MONKEY; MOVEMENTS; REPRESENTATION; SACCADES; PATHWAY,"Each of our movements activates our own sensory receptors, and therefore keeping track of self- movement is a necessary part of analysing sensory input. One way in which the brain keeps track of self- movement is by monitoring an internal copy, or corollary discharge, of motor commands(1 - 13). This concept could explain why we perceive a stable visual world despite our frequent quick, or saccadic, eye movements: corollary discharge about each saccade would permit the visual system to ignore saccade- induced visual changes(6 - 9). The critical missing link has been the connection between corollary discharge and visual processing. Here we show that such a link is formed by a corollary discharge from the thalamus that targets the frontal cortex. In the thalamus, neurons in the mediodorsal nucleus relay a corollary discharge of saccades from the midbrain superior colliculus to the cortical frontal eye field(10 - 12). In the frontal eye field, neurons use corollary discharge to shift their visual receptive fields spatially before saccades(14,15). We tested the hypothesis that these two components - a pathway for corollary discharge and neurons with shifting receptive fields - form a circuit in which the corollary discharge drives the shift. First we showed that the known spatial and temporal properties of the corollary discharge predict the dynamic changes in spatial visual processing of cortical neurons when saccades are made. Then we moved from this correlation to causation by isolating single cortical neurons and showing that their spatial visual processing is impaired when corollary discharge from the thalamus is interrupted. Thus the visual processing of frontal neurons is spatiotemporally matched with, and functionally dependent on, corollary discharge input from the thalamus. These experiments establish the first link between corollary discharge and visual processing, delineate a brain circuit that is well suited for mediating visual stability, and provide a framework for studying corollary discharge in other sensory systems.","Univ Pittsburgh, Dept Neurosci, Pittsburgh, PA 15260 USA; Univ Pittsburgh, Ctr Neural Basis Cognit, Pittsburgh, PA 15260 USA; Univ Pittsburgh, Ctr Neurosci, Pittsburgh, PA 15260 USA; NEI, Sensorimotor Res Lab, NIH, Bethesda, MD 20892 USA","Sommer, MA (reprint author), Univ Pittsburgh, Dept Neurosci, Pittsburgh, PA 15260 USA.",sommer@bns.pitt.edu,,,Intramural NIH HHS,,,23,254,255,0,16,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,374,377,,10.1038/nature05279,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300050,17093408,No,,,11/20/17
J,"Yamada, S; Suzuki, Y; Suzuki, T; Le, MQ; Nidom, CA; Sakai-Tagawa, Y; Muramoto, Y; Ito, M; Kiso, M; Horimoto, T; Shinya, K; Sawada, T; Kiso, M; Usui, T; Murata, T; Lin, YP; Hay, A; Haire, LF; Stevens, DJ; Russell, RJ; Gamblin, SJ; Skehel, JJ; Kawaoka, Y",,,,"Yamada, Shinya; Suzuki, Yasuo; Suzuki, Takashi; Le, Mai Q.; Nidom, Chairul A.; Sakai-Tagawa, Yuko; Muramoto, Yukiko; Ito, Mutsumi; Kiso, Maki; Horimoto, Taisuke; Shinya, Kyoko; Sawada, Toshihiko; Kiso, Makoto; Usui, Taiichi; Murata, Takeomi; Lin, Yipu; Hay, Alan; Haire, Lesley F.; Stevens, David J.; Russell, Rupert J.; Gamblin, Steven J.; Skehel, John J.; Kawaoka, Yoshihiro",,,Haemagglutinin mutations responsible for the binding of H5N1 influenza A viruses to human-type receptors,NATURE,,,English,Article,,,,,,,AVIAN INFLUENZA; AMINO-ACID; SPECIFICITY; CRYSTALLOGRAPHY; INFECTION; VARIANTS; ORIGIN; H2,"H5N1 influenza A viruses have spread to numerous countries in Asia, Europe and Africa, infecting not only large numbers of poultry, but also an increasing number of humans, often with lethal effects(1,2). Human and avian influenza A viruses differ in their recognition of host cell receptors: the former preferentially recognize receptors with saccharides terminating in sialic acid-alpha 2,6-galactose ( SA alpha 2,6Gal), whereas the latter prefer those ending in SA alpha 2,3Gal ( refs 3 - 6). A conversion from SA alpha 2,3Gal to SA alpha 2,6Gal recognition is thought to be one of the changes that must occur before avian influenza viruses can replicate efficiently in humans and acquire the potential to cause a pandemic. By identifying mutations in the receptor- binding haemagglutinin ( HA) molecule that would enable avian H5N1 viruses to recognize human- type host cell receptors, it may be possible to predict ( and thus to increase preparedness for) the emergence of pandemic viruses. Here we show that some H5N1 viruses isolated from humans can bind to both human and avian receptors, in contrast to those isolated from chickens and ducks, which recognize the avian receptors exclusively. Mutations at positions 182 and 192 independently convert the HAs of H5N1 viruses known to recognize the avian receptor to ones that recognize the human receptor. Analysis of the crystal structure of the HA from an H5N1 virus used in our genetic experiments shows that the locations of these amino acids in the HA molecule are compatible with an effect on receptor binding. The amino acid changes that we identify might serve as molecular markers for assessing the pandemic potential of H5N1 field isolates.","Univ Tokyo, Dept Microbiol & Immunol, Div Virol, Tokyo 1088639, Japan; Univ Tokyo, Inst Med Sci, Int Res Ctr Infect Dis, Tokyo 1088639, Japan; Japan Sci & Technol Agcy, Core Res Evolut Sci & Technol, Kawaguchi, Saitama 3320012, Japan; Chubu Univ, Coll Life & Hlth Sci, Aichi 4878501, Japan; Univ Shizuoka, Sch Pharmaceut Sci, Dept Biochem, Shizuoka 4228526, Japan; COE Program 21st Century, Shizuoka 4228526, Japan; Natl Inst Hyg & Epidemiol, Hanoi, Vietnam; Airlangga Univ, Trop Dis Ctr, Avian Influenza Lab, Surabaya, Indonesia; Tottori Univ, Avian Zoonosis Res Ctr, Tottori 6808553, Japan; Gifu Univ, United Grad Sch Agr Sci, Dept Appl Bioorgan Chem, Gifu 5011193, Japan; Univ Shizuoka, Dept Appl Biol Chem, Shizuoka 4228529, Japan; MRC, Natl Inst Med Res, London NW7 1AA, England; Univ Wisconsin, Dept Pathobiol Sci, Madison, WI 53706 USA","Kawaoka, Y (reprint author), Univ Tokyo, Dept Microbiol & Immunol, Div Virol, Tokyo 1088639, Japan.",kawaoka@ims.u-tokyo.ac.jp,,"Gamblin, Steven/0000-0001-5331-639X","Medical Research Council [G0600522, MC_U117512708, MC_U117512711]; Wellcome Trust",,,26,392,429,4,64,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,378,382,,10.1038/nature05264,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300051,17108965,No,,,11/20/17
J,"Tang, C; Iwahara, J; Clore, GM",,,,"Tang, Chun; Iwahara, Junji; Clore, G. Marius",,,Visualization of transient encounter complexes in protein-protein association,NATURE,,,English,Article,,,,,,,PARAMAGNETIC RELAXATION ENHANCEMENT; PHOSPHORYL TRANSFER COMPLEX; NMR STRUCTURES; BINDING; DNA; BARSTAR; BARNASE; SYSTEM; DOMAIN; HPR,"Kinetic data on a number of protein - protein associations have provided evidence for the initial formation of a pre- equilibrium encounter complex that subsequently relaxes to the final stereospecific complex (1). Site- directed mutagenesis(2 - 4) and brownian dynamics simulations(5 - 7) have suggested that the rate of association can be modulated by perturbations in charge distribution outside the direct interaction surfaces. Furthermore, rate enhancement through non- specific binding may occur by either a reduction in dimensionality(8) or the presence of a short- range, non- specific attractive potential(9). Here, using paramagnetic relaxation enhancement, we directly demonstrate the existence and visualize the distribution of an ensemble of transient, non- specific encounter complexes under equilibrium conditions for a relatively weak protein - protein complex between the amino- terminal domain of enzyme I and the phosphocarrier protein HPr. Neither the stereospecific complex(10) alone nor any single alternative conformation can account fully for the intermolecular paramagnetic relaxation enhancement data. Restrained rigid- body simulated annealing refinement against the paramagnetic relaxation enhancement data enables us to obtain an atomic probability distribution map of the non- specific encounter complex ensemble that qualitatively correlates with the electrostatic surface potentials on the interacting proteins. Qualitatively similar results are presented for two other protein - protein complexes.","NIDDKD, Chem Phys Lab, NIH, Bethesda, MD 20892 USA","Clore, GM (reprint author), NIDDKD, Chem Phys Lab, NIH, Bldg 2, Bethesda, MD 20892 USA.",mariusc@intra.niddk.nih.gov,"Clore, G. Marius/A-3511-2008","Clore, G. Marius/0000-0003-3809-1027; Iwahara, Junji/0000-0003-4732-2173",Intramural NIH HHS,,,28,262,271,9,67,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,383,386,,10.1038/nature05201,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300052,17051159,No,,,11/20/17
J,"Dame, RT; Noom, MC; Wuite, GJL",,,,"Dame, Remus T.; Noom, Maarten C.; Wuite, Gijs J. L.",,,Bacterial chromatin organization by H-NS protein unravelled using dual DNA manipulation,NATURE,,,English,Article,,,,,,,ESCHERICHIA-COLI; RNA-POLYMERASE; INITIATION COMPLEX; SINGLE MOLECULES; REVEALS; DOMAIN; FORCE; OLIGOMERIZATION; TRANSCRIPTION; RECOGNITION,"Both prokaryotic and eukaryotic organisms contain DNA bridging proteins, which can have regulatory or architectural functions (1). The molecular and mechanical details of such proteins are hard to obtain, in particular if they involve non- specific interactions. The bacterial nucleoid consists of hundreds of DNA loops, shaped in part by non- specific DNA bridging proteins such as histone-like nucleoid structuring protein ( H- NS), leucine- responsive regulatory protein ( Lrp) and SMC ( structural maintenance of chromosomes) proteins(2,3). We have developed an optical tweezers instrument that can independently handle two DNA molecules, which allows the systematic investigation of protein- mediated DNA - DNA interactions. Here we use this technique to investigate the abundant non- specific nucleoid- associated protein H- NS, and show that H- NS is dynamically organized between two DNA molecules in register with their helical pitch. Our optical tweezers also allow us to carry out dynamic force spectroscopy on non- specific DNA binding proteins and thereby to determine an energy landscape for the H- NS - DNA interaction. Our results explain how the bacterial nucleoid can be effectively compacted and organized, but be dynamic in nature and accessible to DNA- tracking motor enzymes. Finally, our experimental approach is widely applicable to other DNA bridging proteins, as well as to complex DNA interactions involving multiple DNA molecules.","Vrije Univ Amsterdam, Dept Phys & Astron, NL-1081 HV Amsterdam, Netherlands; Vrije Univ Amsterdam, Ctr Laser, NL-1081 HV Amsterdam, Netherlands","Dame, RT (reprint author), Vrije Univ Amsterdam, Dept Phys & Astron, Boelelaan 1081, NL-1081 HV Amsterdam, Netherlands.",rtdame@nat.vu.nl,"Dame, Remus/A-8570-2008; Dame, Remus/E-1941-2014","Dame, Remus/0000-0001-9863-1692",,,,30,192,198,3,45,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,387,390,,10.1038/nature05283,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300053,17108966,No,,,11/20/17
J,"Yusupova, G; Jenner, L; Rees, B; Moras, D; Yusupov, M",,,,"Yusupova, Gulnara; Jenner, Lasse; Rees, Bernard; Moras, Dino; Yusupov, Marat",,,Structural basis for messenger RNA movement on the ribosome,NATURE,,,English,Article,,,,,,,ANGSTROM RESOLUTION; ESCHERICHIA-COLI; TRANSLATION INITIATION; CRYSTAL-STRUCTURES; BINDING SITE; SUBUNIT; SEQUENCES; CODON,"Translation initiation is a major determinant of the overall expression level of a gene(1 - 3). The translation of functionally active protein requires the messenger RNA to be positioned on the ribosome such that the start/ initiation codon will be read first and in the correct frame. Little is known about the molecular basis for the interaction of mRNA with the ribosome at different states of translation. Recent crystal structures of the ribosomal subunits(4 - 8), the empty 70S ribosome(9) and the 70S ribosome containing functional ligands(10 - 13) have provided information about the general organization of the ribosome and its functional centres. Here we compare the X- ray structures of eight ribosome complexes modelling the translation initiation, post- initiation and elongation states. In the initiation and post- initiation complexes, the presence of the Shine - Dalgarno ( SD) duplex causes strong anchoring of the 5' end of mRNA onto the platform of the 30S subunit, with numerous interactions between mRNA and the ribosome. Conversely, the 5' end of the ' elongator' mRNA lacking SD interactions is flexible, suggesting a different exit path for mRNA during elongation. After the initiation of translation, but while an SD interaction is still present, mRNA moves in the 3' -->5' direction with simultaneous clockwise rotation and lengthening of the SD duplex, bringing it into contact with ribosomal protein S2.","Inst Genet & Biol Mol & Cellulaire, F-67404 Illkirch Graffenstaden, France","Yusupov, M (reprint author), Inst Genet & Biol Mol & Cellulaire, F-67404 Illkirch Graffenstaden, France.",marat@titus.u-strasbg.fr,"Yusupov, Marat/I-6126-2013; Yusupova , Gulnara/E-1877-2014","Yusupov, Marat/0000-0001-5544-0597; Jenner, Lasse/0000-0003-3917-8853",,,,25,175,181,1,19,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,16-Nov,2006,444,7117,,,,,391,394,,10.1038/nature05281,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,105GL,WOS:000242018300054,17051149,No,,,11/20/17
J,"Eddingsaas, NC; Suslick, KS",,,,"Eddingsaas, Nathan C.; Suslick, Kenneth S.",,,Light from sonication of crystal slurries,NATURE,,,English,Article,,,,,,,INTERPARTICLE COLLISIONS DRIVEN; TRIBOLUMINESCENCE; SONOLUMINESCENCE; ULTRASOUND,,"Univ Illinois, Dept Chem, Urbana, IL 61801 USA","Eddingsaas, NC (reprint author), Univ Illinois, Dept Chem, 1209 W Calif St, Urbana, IL 61801 USA.",ksuslick@uiuc.edu,"Suslick, Kenneth/C-3281-2011","Suslick, Kenneth/0000-0001-5422-0701",,,,13,47,49,3,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,9-Nov,2006,444,7116,,,,,163,163,,10.1038/444163a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,103DZ,WOS:000241867200030,17093442,No,,,11/20/17
J,"Van Heuverswyn, F; Li, YY; Neel, C; Bailes, E; Keele, BF; Liu, WM; Loul, S; Butel, C; Liegeois, F; Bienvenue, Y; Ngolle, EM; Sharp, PM; Shaw, GM; Delaporte, E; Hahn, BH; Peeters, M",,,,"Van Heuverswyn, Fran; Li, Yingying; Neel, Cecile; Bailes, Elizabeth; Keele, Brandon F.; Liu, Weimin; Loul, Severin; Butel, Christelle; Liegeois, Florian; Bienvenue, Yanga; Ngolle, Eitel Mpoudi; Sharp, Paul M.; Shaw, George M.; Delaporte, Eric; Hahn, Beatrice H.; Peeters, Martine",,,Human immunodeficiency viruses - SIV infection in wild gorillas,NATURE,,,English,Article,,,,,,,CHIMPANZEES,,"Univ Montpellier 1, UMR145, Inst Rech Dev, F-34394 Montpellier 5, France; Univ Montpellier 1, Dept Int Hlth, F-34394 Montpellier, France; Univ Alabama, Dept Med, Birmingham, AL 35294 USA; Univ Alabama, Dept Microbiol, Birmingham, AL 35294 USA; Univ Nottingham, Inst Genet, Nottingham NG7 2UH, England; Projet Prevent Sida Cameroun PRESICA, Yaounde, Cameroon; Howard Hughes Med Inst, Birmingham, AL 35294 USA; Univ Hosp Montpellier, Dept Trop & Infect Dis, F-34295 Montpellier, France","Van Heuverswyn, F (reprint author), Univ Montpellier 1, UMR145, Inst Rech Dev, F-34394 Montpellier 5, France.",martine.peeters@mpl.ird.fr,"Sharp, Paul/F-5783-2010; Liegeois, Florian/D-3798-2013","Sharp, Paul/0000-0001-9771-543X; Liegeois, Florian/0000-0003-1048-0661",,,,8,195,203,0,50,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,9-Nov,2006,444,7116,,,,,164,164,,10.1038/444164a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,103DZ,WOS:000241867200031,17093443,No,,,11/20/17
J,"Feldl, N; Bilham, R",,,,"Feldl, Nicole; Bilham, Roger",,,Great Himalayan earthquakes and the Tibetan plateau,NATURE,,,English,Article,,,,,,,GPS MEASUREMENTS; SEISMIC MOMENTS; SOUTHERN TIBET; NEPAL; INDIA; DEFORMATION; RUPTURE; TECTONICS; SLIP; CONVERGENCE,"It has been assumed that Himalayan earthquakes are driven by the release of compressional strain accumulating close to the Greater Himalaya. However, elastic models of the Indo - Asian collision using recently imaged subsurface interface geometries suggest that a substantial fraction of the southernmost 500 kilometres of the Tibetan plateau participates in driving great ruptures. We show here that this Tibetan reservoir of elastic strain energy is drained in proportion to Himalayan rupture length, and that the consequent growth of slip and magnitude with rupture area, when compared to data from recent earthquakes, can be used to infer a similar to 500-year renewal time for these events. The elastic models also illuminate two puzzling features of plate boundary seismicity: how great earthquakes can re-rupture regions that have already ruptured in recent smaller earthquakes and how mega-earthquakes with greater than 20 metres slip may occur at millennia-long intervals, driven by residual strain following many centuries of smaller earthquakes.","Univ Colorado, CIRES, Boulder, CO 80309 USA; Univ Colorado, Dept Geol Sci, Boulder, CO 80309 USA","Bilham, R (reprint author), Univ Colorado, CIRES, Boulder, CO 80309 USA.",bilham@colorado.edu,,"Bilham, Roger/0000-0002-5547-4102",,,,42,93,100,1,30,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,9-Nov,2006,444,7116,,,,,165,170,,10.1038/nature05199,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,103DZ,WOS:000241867200032,17093444,No,,,11/20/17
