PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Hillier, LW; Graves, TA; Fulton, RS; Fulton, LA; Pepin, KH; Minx, P; Wagner-McPherson, C; Layman, D; Wylie, K; Sekhon, M; Becker, MC; Fewell, GA; Delehaunty, KD; Miner, TL; Nash, WE; Kremitzki, C; Oddy, L; Du, H; Sun, H; Bradshaw-Cordum, H; Ali, J; Carter, J; Cordes, M; Harris, A; Isak, A; van Brunt, A; Nguyen, C; Du, FY; Courtney, L; Kalicki, J; Ozersky, P; Abbott, S; Armstrong, J; Belter, EA; Caruso, L; Cedroni, M; Cotton, M; Davidson, T; Desai, A; Elliott, G; Erb, T; Fronick, C; Gaige, T; Haakenson, W; Haglund, K; Holmes, A; Harkins, R; Kim, K; Kruchowski, SS; Strong, CM; Grewal, N; Goyea, E; Hou, S; Levy, A; Martinka, S; Mead, K; McLellan, MD; Meyer, R; Maher, JR; Tomlinson, C; Kohlberg, SD; Kozlowicz-Reilly, A; Shah, N; Swearengen-Shahid, S; Snider, J; Strong, JT; Thompson, J; Yoakum, M; Leonard, S; Pearman, C; Trani, L; Radionenko, M; Waligorski, JE; Wang, CY; Rock, SM; Tin-Wollam, AM; Maupin, R; Latreille, P; Wendl, MC; Yang, SP; Pohl, C; Wallis, JW; Spieth, J; Bieri, TA; Berkowicz, N; Nelson, JO; Osborne, J; Ding, L; Meyer, R; Sabo, A; Shotland, Y; Sinha, P; Wohldmann, PE; Cook, LL; Hickenbotham, MT; Eldred, J; Williams, D; Jones, TA; She, XW; Ciccarelli, FD; Izaurralde, E; Taylor, J; Schmutz, J; Myers, RM; Cox, DR; Huang, XQ; McPherson, JD; Mardis, ER; Clifton, SW; Warren, WC; Chinwalla, AT; Eddy, SR; Marra, MA; Ovcharenko, I; Furey, TS; Miller, W; Eichler, EE; Bork, P; Suyama, M; Torrents, D; Waterston, RH; Wilson, RK",,,,"Hillier, LW; Graves, TA; Fulton, RS; Fulton, LA; Pepin, KH; Minx, P; Wagner-McPherson, C; Layman, D; Wylie, K; Sekhon, M; Becker, MC; Fewell, GA; Delehaunty, KD; Miner, TL; Nash, WE; Kremitzki, C; Oddy, L; Du, H; Sun, H; Bradshaw-Cordum, H; Ali, J; Carter, J; Cordes, M; Harris, A; Isak, A; van Brunt, A; Nguyen, C; Du, FY; Courtney, L; Kalicki, J; Ozersky, P; Abbott, S; Armstrong, J; Belter, EA; Caruso, L; Cedroni, M; Cotton, M; Davidson, T; Desai, A; Elliott, G; Erb, T; Fronick, C; Gaige, T; Haakenson, W; Haglund, K; Holmes, A; Harkins, R; Kim, K; Kruchowski, SS; Strong, CM; Grewal, N; Goyea, E; Hou, S; Levy, A; Martinka, S; Mead, K; McLellan, MD; Meyer, R; Maher, JR; Tomlinson, C; Kohlberg, SD; Kozlowicz-Reilly, A; Shah, N; Swearengen-Shahid, S; Snider, J; Strong, JT; Thompson, J; Yoakum, M; Leonard, S; Pearman, C; Trani, L; Radionenko, M; Waligorski, JE; Wang, CY; Rock, SM; Tin-Wollam, AM; Maupin, R; Latreille, P; Wendl, MC; Yang, SP; Pohl, C; Wallis, JW; Spieth, J; Bieri, TA; Berkowicz, N; Nelson, JO; Osborne, J; Ding, L; Meyer, R; Sabo, A; Shotland, Y; Sinha, P; Wohldmann, PE; Cook, LL; Hickenbotham, MT; Eldred, J; Williams, D; Jones, TA; She, XW; Ciccarelli, FD; Izaurralde, E; Taylor, J; Schmutz, J; Myers, RM; Cox, DR; Huang, XQ; McPherson, JD; Mardis, ER; Clifton, SW; Warren, WC; Chinwalla, AT; Eddy, SR; Marra, MA; Ovcharenko, I; Furey, TS; Miller, W; Eichler, EE; Bork, P; Suyama, M; Torrents, D; Waterston, RH; Wilson, RK",,,Generation and annotation of the DNA sequences of human chromosomes 2 and 4,NATURE,,,English,Article,,,,,,,HUMAN GENOME SEQUENCE; DRAFT SEQUENCE; CPG ISLANDS; GENE; MOUSE; MAP; INTEGRATION; EVOLUTION; INSIGHTS; RECOMBINATION,"Human chromosome 2 is unique to the human lineage in being the product of a head-to-head fusion of two intermediate-sized ancestral chromosomes. Chromosome 4 has received attention primarily related to the search for the Huntington's disease gene, but also for genes associated with Wolf-Hirschhorn syndrome, polycystic kidney disease and a form of muscular dystrophy. Here we present approximately 237 million base pairs of sequence for chromosome 2, and 186 million base pairs for chromosome 4, representing more than 99.6% of their euchromatic sequences. Our initial analyses have identified 1,346 protein-coding genes and 1,239 pseudogenes on chromosome 2, and 796 protein-coding genes and 778 pseudogenes on chromosome 4. Extensive analyses confirm the underlying construction of the sequence, and expand our understanding of the structure and evolution of mammalian chromosomes, including gene deserts, segmental duplications and highly variant regions.","Washington Univ, Sch Med, Genome Sequencing Ctr, St Louis, MO 63108 USA; Washington Univ, Sch Med, Howard Hughes Med Inst, St Louis, MO 63110 USA; Washington Univ, Sch Med, Dept Genet, St Louis, MO 63110 USA; Univ Washington, Sch Med, Seattle, WA 98195 USA; European Mol Biol Lab, D-69117 Heidelberg, Germany; Penn State Univ, Dept Biol, Ctr Comparat Genom & Bioinformat, University Pk, PA 16802 USA; Penn State Univ, Dept Comp Sci, University Pk, PA 16802 USA; Stanford Univ, Sch Med, Dept Genet, Stanford Human Genome Ctr, Stanford, CA 94305 USA; Iowa State Univ, Dept Comp Sci, Ames, IA 50011 USA; Lawrence Livermore Natl Lab, EEBI Div, Livermore, CA 94550 USA; Lawrence Livermore Natl Lab, Genome Biol Div, Livermore, CA 94550 USA; Univ Calif Santa Cruz, Ctr Biomol Sci & Engn, Santa Cruz, CA 95064 USA","Wilson, RK (reprint author), Washington Univ, Sch Med, Genome Sequencing Ctr, Campus Box 8501,4444 Forest Pk Ave, St Louis, MO 63108 USA.",rwilson@watson.wustl.edu,"; Wendl, Michael/A-2741-2008; Izaurralde, Elisa/G-3239-2012; Taylor, James/F-1026-2011; Bork, Peer/F-1813-2013; Tang, Macy/B-9798-2014; Marra, Marco/B-5987-2008","Torrents, David/0000-0002-6086-9037; Taylor, James/0000-0001-5079-840X; Bork, Peer/0000-0002-2627-833X; Izaurralde, Elisa/0000-0001-7365-2649; Eddy, Sean/0000-0001-6676-4706; Ciccarelli, Francesca/0000-0002-9325-0900; McPherson, John/0000-0001-8049-9347; Furey, Terry/0000-0001-5546-9672",,,,50,47,1522,1,37,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,724,731,,10.1038/nature03466,,8,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700031,15815621,No,,,11/20/17
J,"Rasmann, S; Kollner, TG; Degenhardt, J; Hiltpold, I; Toepfer, S; Kuhlmann, U; Gershenzon, J; Turlings, TCJ",,,,"Rasmann, S; Kollner, TG; Degenhardt, J; Hiltpold, I; Toepfer, S; Kuhlmann, U; Gershenzon, J; Turlings, TCJ",,,Recruitment of entomopathogenic nematodes by insect-damaged maize roots,NATURE,,,English,Article,,,,,,,CORN-ROOTWORM COLEOPTERA; SESQUITERPENE HYDROCARBONS; STEINERNEMA-CARPOCAPSAE; VOLATILE EMISSIONS; BIOLOGICAL-CONTROL; PLANTS; CHRYSOMELIDAE; CUES; OLFACTOMETER; VARIABILITY,"Plants under attack by arthropod herbivores often emit volatile compounds from their leaves that attract natural enemies of the herbivores. Here we report the first identification of an insect-induced belowground plant signal, (E)-beta-caryophyllene, which strongly attracts an entomopathogenic nematode. Maize roots release this sesquiterpene in response to feeding by larvae of the beetle Diabrotica virgifera virgifera, a maize pest that is currently invading Europe. Most North American maize lines do not release (E)-beta-caryophyllene, whereas European lines and the wild maize ancestor, teosinte, readily do so in response to D. v. virgifera attack. This difference was consistent with striking differences in the attractiveness of representative lines in the laboratory. Field experiments showed a fivefold higher nematode infection rate of D. v. virgifera larvae on a maize variety that produces the signal than on a variety that does not, whereas spiking the soil near the latter variety with authentic (E)-beta-caryophyllene decreased the emergence of adult D. v. virgifera to less than half. North American maize lines must have lost the signal during the breeding process. Development of new varieties that release the attractant in adequate amounts should help enhance the efficacy of nematodes as biological control agents against root pests like D. v. virgifera.","Univ Neuchatel, Inst Zool, Lab Anim Ecol & Entomol, CH-2007 Neuchatel, Switzerland; Max Planck Inst Chem Ecol, D-07745 Jena, Germany; CABI Biosci Switzerland Ctr, CH-2800 Delemont, Switzerland","Turlings, TCJ (reprint author), Univ Neuchatel, Inst Zool, Lab Anim Ecol & Entomol, CP 2, CH-2007 Neuchatel, Switzerland.",ted.turlings@unine.ch,"Turlings, Ted/E-8671-2012; Gershenzon, Jonathan/K-1331-2013; Kollner, Tobias/H-3375-2014; Hiltpold, Ivan/D-1666-2016","Turlings, Ted/0000-0002-8315-785X; Gershenzon, Jonathan/0000-0002-1812-1551; Kollner, Tobias/0000-0002-7037-904X; Hiltpold, Ivan/0000-0001-6374-6684",,,,40,566,608,15,327,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,732,737,,10.1038/nature03451,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700032,15815622,No,,,11/20/17
J,"Alexander, DM; Smail, I; Bauer, FE; Chapman, SC; Blain, AW; Brandt, WN; Ivison, RJ",,,,"Alexander, DM; Smail, I; Bauer, FE; Chapman, SC; Blain, AW; Brandt, WN; Ivison, RJ",,,Rapid growth of black holes in massive star-forming galaxies,NATURE,,,English,Article,,,,,,,ACTIVE GALACTIC NUCLEI; FIELD NORTH SURVEY; SCUBA GALAXIES; REDSHIFT; EVOLUTION; BRIGHT; QSO,"The tight relationship between the masses of black holes and galaxy spheroids in nearby galaxies(1) implies a causal connection between the growth of these two components. Optically luminous quasars host the most prodigious accreting black holes in the Universe, and can account for greater than or similar to 30 per cent of the total cosmological black-hole growth(2,3). As typical quasars are not, however, undergoing intense star formation and already host massive black holes (>10(8) M (circle dot), where M (circle dot) is the solar mass)(4,5), there must have been an earlier pre-quasar phase when these black holes grew (mass range similar to(10(6)-10(8))M((circle dot)). The likely signature of this earlier stage is simultaneous black-hole growth and star formation in distant (redshift z > 1; > 8 billion light years away) luminous galaxies. Here we report ultra-deep X-ray observations of distant star-forming galaxies that are bright at submillimetre wavelengths. We find that the black holes in these galaxies are growing almost continuously throughout periods of intense star formation. This activity appears to be more tightly associated with these galaxies than any other coeval galaxy populations. We show that the black-hole growth from these galaxies is consistent with that expected for the pre-quasar phase.","Univ Cambridge, Inst Astron, Cambridge CB3 0HA, England; Univ Durham, Inst Computat Cosmol, Durham DH1 3LE, England; CALTECH, Pasadena, CA 91125 USA; Penn State Univ, Dept Astron & Astrophys, University Pk, PA 16802 USA; Royal Observ, Astron Technol Ctr, Edinburgh EH9 3HJ, Midlothian, Scotland; Univ Edinburgh, Inst Astron, Edinburgh EH9 3HJ, Midlothian, Scotland","Alexander, DM (reprint author), Univ Cambridge, Inst Astron, Madingley Rd, Cambridge CB3 0HA, England.",dma@ast.cam.ac.uk,"Smail, Ian/M-5161-2013; Brandt, William/N-2844-2015; Ivison, R./G-4450-2011","Smail, Ian/0000-0003-3037-257X; Brandt, William/0000-0002-0167-2453; Ivison, R./0000-0001-5118-1313; Bauer, Franz Erik/0000-0002-8686-8737; Alexander, David/0000-0002-5896-6313",,,,30,186,186,2,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,738,740,,10.1038/nature03473,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700033,15815623,No,,,11/20/17
J,"Deming, D; Seager, S; Richardson, LJ; Harrington, J",,,,"Deming, D; Seager, S; Richardson, LJ; Harrington, J",,,Infrared radiation from an extrasolar planet,NATURE,,,English,Article,,,,,,,TRANSITING PLANET; GIANT PLANETS; MODEL; MIPS,"A class of extrasolar giant planets-the so-called 'hot Jupiters' (ref. 1)-orbit within 0.05 AU of their primary stars ( 1 AU is the Sun-Earth distance). These planets should be hot and so emit detectable infrared radiation(2). The planet HD 209458b (refs 3, 4) is an ideal candidate for the detection and characterization of this infrared light because it is eclipsed by the star. This planet has an anomalously large radius (1.35 times that of Jupiter(5)), which may be the result of ongoing tidal dissipation(6), but this explanation requires a non-zero orbital eccentricity (similar to 0.03; refs 6, 7), maintained by interaction with a hypothetical second planet. Here we report detection of infrared (24-mu m) radiation from HD 209458b, by observing the decrement in flux during secondary eclipse, when the planet passes behind the star. The planet's 24-mu m flux is 55 +/- 10 mu Jy (1 sigma), with a brightness temperature of 1,130 +/- 150 K, confirming the predicted heating by stellar irradiation(2,8). The secondary eclipse occurs at the midpoint between transits of the planet in front of the star (to within +/- 7 min, 1 sigma), which means that a dynamically significant orbital eccentricity is unlikely.","NASA, Goddard Space Flight Ctr, Planetary Syst Lab, Greenbelt, MD 20771 USA; NASA, Goddard Ctr Astrobiol, Greenbelt, MD 20771 USA; NASA, Goddard Space Flight Ctr, Exoplanet & Stellar Astrophys Lab, Greenbelt, MD 20771 USA; Carnegie Inst Sci, Dept Terr Magnetism, Washington, DC 20015 USA; Cornell Univ, Ctr Radiophys & Space Res, Ithaca, NY 14853 USA","Deming, D (reprint author), NASA, Goddard Space Flight Ctr, Planetary Syst Lab, Code 693, Greenbelt, MD 20771 USA.",Leo.D.Deming@nasa.gov,"Harrington, Joseph/E-6250-2011","Harrington, Joseph/0000-0002-8955-8531",,,,28,404,407,1,22,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,740,743,,10.1038/nature03507,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700034,15785769,No,,,11/20/17
J,"Lee, H; Lee, JW; Kim, DY; Park, J; Seo, YT; Zeng, H; Moudrakovski, IL; Ratcliffe, CI; Ripmeester, JA",,,,"Lee, H; Lee, JW; Kim, DY; Park, J; Seo, YT; Zeng, H; Moudrakovski, IL; Ratcliffe, CI; Ripmeester, JA",,,Tuning clathrate hydrates for hydrogen storage,NATURE,,,English,Article,,,,,,,CLUSTERS,"The storage of large quantities of hydrogen at safe pressures(1) is a key factor in establishing a hydrogen-based economy. Previous strategies-where hydrogen has been bound chemically(2), adsorbed in materials with permanent void space(3) or stored in hybrid materials that combine these elements(3)-have problems arising from either technical considerations or materials cost(2-5). A recently reported(6-8) clathrate hydrate of hydrogen exhibiting two different-sized cages does seem to meet the necessary storage requirements; however, the extreme pressures (similar to 2 kbar) required to produce the material make it impractical. The synthesis pressure can be decreased by filling the larger cavity with tetrahydrofuran (THF) to stabilize the material(9), but the potential storage capacity of the material is compromised with this approach. Here we report that hydrogen storage capacities in THF-containing binary-clathrate hydrates can be increased to similar to 4wt% at modest pressures by tuning their composition to allow the hydrogen guests to enter both the larger and the smaller cages, while retaining low-pressure stability. The tuning mechanism is quite general and convenient, using water-soluble hydrate promoters and various small gaseous guests.","Korea Adv Inst Sci & Technol, Dept Chem & Biomol Engn, Taejon 305701, South Korea; Natl Res Council Canada, Steacie Inst Mol Sci, Ottawa, ON K1A 0R6, Canada","Lee, H (reprint author), Korea Adv Inst Sci & Technol, Dept Chem & Biomol Engn, Taejon 305701, South Korea.",h_lee@kaist.ac.kr; John.Ripmeester@nrc-cnrc.gc.ca,"Lee, Huen/C-1922-2011; Seo, Yutaek/B-3384-2012; Zeng, Huang/A-2192-2010","Zeng, Huang/0000-0003-0293-7692",,,,13,476,484,8,124,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,743,746,,10.1038/nature03457,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700035,15815624,No,,,11/20/17
J,"Huang, XG; Xu, YS; Karato, SI",,,,"Huang, XG; Xu, YS; Karato, SI",,,Water content in the transition zone from electrical conductivity of wadsleyite and ringwoodite,NATURE,,,English,Article,,,,,,,UPPER-MANTLE; HIGH-PRESSURES; EARTHS MANTLE; OLIVINE; TEMPERATURE; DIFFUSION; RHEOLOGY; BENEATH; REGION; QUARTZ,"The distribution of water in the Earth's interior reflects the way in which the Earth has evolved, and has an important influence on its material properties. Minerals in the transition zone of the Earth's mantle (from similar to 410 to similar to 660 km depth) have large water solubility(1-3), and hence it is thought that the transition zone might act as a water reservoir. When the water content of the transition zone exceeds a critical value, upwelling flow might result in partial melting at similar to 410 km, which would affect the distribution of certain elements in the Earth(4). However, the amount of water in the transition zone has remained unknown. Here we determined the effects of water and temperature on the electrical conductivity of the minerals wadsleyite and ringwoodite to infer the water content of the transition zone. We find that the electrical conductivity of these minerals depends strongly on water content but only weakly on temperature. By comparing these results with geophysically inferred conductivity(5-7), we infer that the water content in the mantle transition zone varies regionally, but that its value in the Pacific is estimated to be similar to 0.1-0.2wt%. These values significantly exceed the estimated critical water content in the upper mantle(3,8,9), suggesting that partial melting may indeed occur at similar to 410 km depth, at least in this region.","Yale Univ, Dept Geol & Geophys, New Haven, CT 06511 USA; Chinese Acad Sci, Inst Geol & Geophys, Beijing 100029, Peoples R China","Karato, SI (reprint author), Yale Univ, Dept Geol & Geophys, POB 6666, New Haven, CT 06511 USA.",shun-ichiro.karato@yale.edu,"_____, ___________/E-2300-2014",,,,,22,219,248,4,67,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,746,749,,10.1038/nature03426,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700036,15815625,No,,,11/20/17
J,"Wilson, B; Dewers, T; Reches, Z; Brune, J",,,,"Wilson, B; Dewers, T; Reches, Z; Brune, J",,,Particle size and energetics of gouge from earthquake rupture zones,NATURE,,,English,Article,,,,,,,SAN-ANDREAS FAULT; MICROSTRUCTURES; FRAGMENTATION; MECHANISMS; STRESS; SYSTEM,"Grain size reduction and gouge formation are found to be ubiquitous in brittle faults at all scales(1-4), and most slip along mature faults is observed to have been localized within gouge zones(5,6). This fine-grain gouge is thought to control earthquake instability(3,6-8), and thus understanding its properties is central to an understanding of the earthquake process(7,9). Here we show that gouge from the San Andreas fault, California, with similar to 160 km slip, and the rupture zone of a recent earthquake in a South African mine with only similar to 0.4 m slip, display similar characteristics, in that ultrafine grains approach the nanometre scale, gouge surface areas approach 80 m(2) g(-1), and grain size distribution is nonfractal. These observations challenge the common perception that gouge texture is fractal(10,11) and that gouge surface energy is a negligible contributor to the earthquake energy budget(3,9,12). We propose that the observed fine-grain gouge is not related to quasistatic cumulative slip, but is instead formed by dynamic rock pulverization during the propagation of a single earthquake.","Univ Oklahoma, Sch Geol & Geophys, Norman, OK 73019 USA; Univ Nevada, Dept Geol Sci, Reno, NV 89557 USA","Reches, Z (reprint author), Univ Oklahoma, Sch Geol & Geophys, Norman, OK 73019 USA.",reches@.ou.edu,,,,,,30,142,153,1,42,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,7-Apr,2005,434,7034,,,,,749,752,,10.1038/nature03433,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700037,15815626,No,,,11/20/17
J,"Brunet, M; Guy, F; Pilbeam, D; Lieberman, DE; Likius, A; Mackaye, HT; de Leon, MSP; Zollikofer, CPE; Vignaud, P",,,,"Brunet, M; Guy, F; Pilbeam, D; Lieberman, DE; Likius, A; Mackaye, HT; de Leon, MSP; Zollikofer, CPE; Vignaud, P",,,New material of the earliest hominid from the Upper Miocene of Chad,NATURE,,,English,Article,,,,,,,PALEOANTHROPOLOGY; SAHELANTHROPUS; SAHELPITHECUS; ETHIOPIA; LUKEINO; KENYA,"Discoveries in Chad by the Mission Paleoanthropologique Franco-Tchadienne have substantially changed our understanding of early human evolution in Africa(1-3). In particular, the TM 266 locality in the Toros-Menalla fossiliferous area yielded a nearly complete cranium (TM 266-01-60-1), a mandible, and several isolated teeth assigned to Sahelanthropus tchadensis(3) and biochronologically dated to the late Miocene epoch ( about 7 million years ago). Despite the relative completeness of the TM 266 cranium, there has been some controversy about its morphology and its status in the hominid clade(4,5). Here we describe new dental and mandibular specimens from three Toros-Menalla ( Chad) fossiliferous localities ( TM 247, TM 266 and TM 292) of the same age(6). This new material, including a lower canine consistent with a non-honing C/P-3 complex, post-canine teeth with primitive root morphology and intermediate radial enamel thickness, is attributed to S. tchadensis. It expands the hypodigm of the species and provides additional anatomical characters that confirm the morphological differences between S. tchadensis and African apes. S. tchadensis presents several key derived features consistent with its position in the hominid clade close to the last common ancestor of chimpanzees and humans.","Univ Poitiers, Fac Sci, CNRS,UMR 6046, Lab Geobiol Biochronol & Paleontol Humaine, F-86022 Poitiers, France; Harvard Univ, Peabody Museum, Cambridge, MA 02138 USA; Univ Ndjamena, Ndjamena, Chad; Univ Zurich Irchel, MultiMedia Lab, Inst Anthropol, CH-8057 Zurich, Switzerland","Brunet, M (reprint author), Univ Poitiers, Fac Sci, CNRS,UMR 6046, Lab Geobiol Biochronol & Paleontol Humaine, 40 Ave Recteur Pineau, F-86022 Poitiers, France.",michel.brunet@univ-poitiers.fr,"Lund, Laura/H-7335-2012; Sepulchre, Pierre/Q-2006-2017","Sepulchre, Pierre/0000-0002-4267-4025",,,,14,115,122,1,51,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,752,755,,10.1038/nature03392,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700038,15815627,No,,,11/20/17
J,"Zollikofer, CPE; de Leon, MSP; Lieberman, DE; Guy, F; Pilbeam, D; Likius, A; Mackaye, HT; Vignaud, P; Brunet, M",,,,"Zollikofer, CPE; de Leon, MSP; Lieberman, DE; Guy, F; Pilbeam, D; Likius, A; Mackaye, HT; Vignaud, P; Brunet, M",,,Virtual cranial reconstruction of Sahelanthropus tchadensis,NATURE,,,English,Article,,,,,,,UPPER MIOCENE; PALEOANTHROPOLOGY; SKULL; SAHELPITHECUS; HOMINIDS; HEAD; CHAD,"Previous research in Chad at the Toros-Menalla 266 fossiliferous locality (about 7 million years old) uncovered a nearly complete cranium (TM 266-01-60-1), three mandibular fragments and several isolated teeth attributed to Sahelanthropus tchadensis(1-3). Of this material, the cranium is especially important for testing hypotheses about the systematics and behavioural characteristics of this species, but is partly distorted from fracturing, displacement and plastic deformation. Here we present a detailed virtual reconstruction of the TM 266 cranium that corrects these distortions. The reconstruction confirms that S. tchadensis is a hominid and is not more closely related to the African great apes(4,5). Analysis of the basicranium further indicates that S. tchadensis might have been an upright biped, suggesting that bipedalism was present in the earliest known hominids, and probably arose soon after the divergence of the chimpanzee and human lineages.","Univ Poitiers, Fac Sci, CNRS,UMR 6046, Lab Geobiol Biochronol & Paleontol Humaine, F-86022 Poitiers, France; Univ Zurich Irchel, MultiMedia Lab, Inst Anthropol, CH-8057 Zurich, Switzerland; Harvard Univ, Peabody Museum, Cambridge, MA 02138 USA; Univ Ndjamena, Ndjamena, Chad","Brunet, M (reprint author), Univ Poitiers, Fac Sci, CNRS,UMR 6046, Lab Geobiol Biochronol & Paleontol Humaine, 40 Ave Recteur Pineau, F-86022 Poitiers, France.",michel.brunet@univ-poitiers.fr,"Lund, Laura/H-7335-2012",,,,,25,134,144,0,79,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,755,759,,10.1038/nature03397,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700039,15815628,No,,,11/20/17
J,"Geffeney, SL; Fujimoto, E; Brodie, ED; Brodie, ED; Ruben, PC",,,,"Geffeney, SL; Fujimoto, E; Brodie, ED; Brodie, ED; Ruben, PC",,,Evolutionary diversification of TTX-resistant sodium channels in a predator-prey interaction,NATURE,,,English,Article,,,,,,,NA+ CHANNEL; SKELETAL-MUSCLE; OUTER VESTIBULE; GARTER SNAKES; GENES; TETRODOTOXIN; EXPRESSION; SAXITOXIN; PATTERNS; PORE,"Understanding the molecular genetic basis of adaptations provides incomparable insight into the genetic mechanisms by which evolutionary diversification takes place. Whether the evolution of common traits in different lineages proceeds by similar or unique mutations, and the degree to which phenotypic evolution is controlled by changes in gene regulation as opposed to gene function, are fundamental questions in evolutionary biology that require such an understanding of genetic mechanisms(1-3). Here we identify novel changes in the molecular structure of a sodium channel expressed in snake skeletal muscle, tsNa(V)1.4, that are responsible for differences in tetrodotoxin (TTX) resistance among garter snake populations coevolving with toxic newts(4). By the functional expression of tsNa(V)1.4, we show how differences in the amino-acid sequence of the channel affect TTX binding and impart different levels of resistance in four snake populations. These results indicate that the evolution of a physiological trait has occurred through a series of unique functional changes in a gene that is otherwise highly conserved among vertebrates.","Utah State Univ, Dept Biol, Logan, UT 84322 USA; Indiana Univ, Dept Biol, Bloomington, IN 47405 USA","Geffeney, SL (reprint author), Utah State Univ, Dept Biol, Logan, UT 84322 USA.",geffeney@biology.usu.edu,"Brodie III, Edmund/B-2335-2013",,,,,30,117,125,1,60,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,7-Apr,2005,434,7034,,,,,759,763,,10.1038/nature03444,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,913NU,WOS:000228160700040,15815629,No,,,11/20/17
