PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Qvarnstrom, A; Brommer, JE; Gustafsson, L",,,,"Qvarnstrom, A; Brommer, JE; Gustafsson, L",,,Testing the genetics underlying the co-evolution of mate choice and ornament in the wild,NATURE,,,English,Article,,,,,,,SECONDARY SEXUAL CHARACTER; COLLARED FLYCATCHER; MATING PREFERENCES; FEMALE PREFERENCE; MALE COMPETITION; BADGE SIZE; SELECTION; EVOLUTION; FITNESS; HERITABILITY,"One of the most debated questions in evolutionary biology is whether female choice of males with exaggerated sexual displays can evolve as a correlated response to selection acting on genes coding for male attractiveness or high overall viability. To date, empirical studies have provided support for parts of this scenario(1), but evidence for all key genetic components in a natural population is lacking. Here we use animal-model quantitative genetic analysis(2,3) on data from over 8,500 collared flycatchers (Ficedula albicollis) followed for 24 years to quantify all of the key genetic requirements of both fisherian(4,5) and 'good-genes' models(6,7) on sexual selection in the wild. We found significant additive genetic variances of all the main components: male ornament (forehead patch size), female mate choice for this ornament, male fitness and female fitness. However, when the necessary genetic correlations between these components were taken into account, the estimated strength of indirect sexual selection on female mate choice was negligible. Our results show that the combined effect of environmental influences on several components reduces the potential for indirect sexual selection in the wild. This study provides insight into the field of sexual selection by showing that genes coding for mate choice for an ornament probably evolve by their own pathways instead of 'hitchhiking' with genes coding for the ornament.","Uppsala Univ, Dept Ecol & Evolut, SE-75236 Uppsala, Sweden; Univ Helsinki, Bird Ecol Unit, Dept Biol & Environm Sci, FI-00014 Helsinki, Finland","Qvarnstrom, A (reprint author), Uppsala Univ, Dept Ecol & Evolut, Norbyvagen 18D, SE-75236 Uppsala, Sweden.",,"Brommer, Jon/C-3613-2008; Gustafsson, Lars/A-7634-2012","Brommer, Jon/0000-0002-2435-2612; Gustafsson, Lars/0000-0001-6566-2863; Qvarnstrom, Anna/0000-0002-1178-4053",,,,30,147,148,0,74,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,84,86,,10.1038/nature04564,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600037,16672970,No,,,11/20/17
J,"Bejerano, G; Lowe, CB; Ahituv, N; King, B; Siepel, A; Salama, SR; Rubin, EM; Kent, WJ; Haussler, D",,,,"Bejerano, G; Lowe, CB; Ahituv, N; King, B; Siepel, A; Salama, SR; Rubin, EM; Kent, WJ; Haussler, D",,,A distal enhancer and an ultraconserved exon are derived from a novel retroposon,NATURE,,,English,Article,,,,,,,GENOME; ELEMENTS; MOTOR; EXPRESSION; VERTEBRATE; PROTEINS; MOUSE; GENE; RNAS,"Hundreds of highly conserved distal cis-regulatory elements have been characterized so far in vertebrate genomes(1). Many thousands more are predicted on the basis of comparative genomics(2,3). However, in stark contrast to the genes that they regulate, in invertebrates virtually none of these regions can be traced by using sequence similarity, leaving their evolutionary origins obscure. Here we show that a class of conserved, primarily non-coding regions in tetrapods originated from a previously unknown short interspersed repetitive element (SINE) retroposon family that was active in the Sarcopterygii (lobe-finned fishes and terrestrial vertebrates) in the Silurian period at least 410 million years ago (ref. 4), and seems to be recently active in the 'living fossil' Indonesian coelacanth, Latimeria menadoensis. Using a mouse enhancer assay we show that one copy, 0.5 million bases from the neuro-developmental gene ISL1, is an enhancer that recapitulates multiple aspects of Isl1 expression patterns. Several other copies represent new, possibly regulatory, alternatively spliced exons in the middle of pre-existing Sarcopterygian genes. One of these, a more than 200-base-pair ultraconserved region(5), 100% identical in mammals, and 80% identical to the coelacanth SINE, contains a 31-amino-acid-residue alternatively spliced exon of the messenger RNA processing gene PCBP2 (ref. 6). These add to a growing list of examples(7) in which relics of transposable elements have acquired a function that serves their host, a process termed 'exaptation'(8), and provide an origin for at least some of the many highly conserved vertebrate-specific genomic sequences.","Univ Calif Santa Cruz, Ctr Biomol Sci & Engn, Santa Cruz, CA 95064 USA; DOE Joint Genome Inst, Walnut Creek, CA 94598 USA; Univ Calif Berkeley, Lawrence Berkeley Lab, Genom Div, Berkeley, CA 94720 USA; Univ Calif Santa Cruz, Howard Hughes Med Inst, Santa Cruz, CA 95064 USA","Bejerano, G (reprint author), Univ Calif Santa Cruz, Ctr Biomol Sci & Engn, Santa Cruz, CA 95064 USA.",jill@soe.ucsc.edu,,"Ahituv, Nadav/0000-0002-7434-8144; Siepel, Adam/0000-0002-3557-7219",,,,30,306,312,2,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,1476-4687,,NATURE,Nature,4-May,2006,441,7089,,,,,87,90,,10.1038/nature04696,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600038,16625209,No,,,11/20/17
J,"Kwok, TCY; Ricker, N; Fraser, R; Chan, AW; Burns, A; Stanley, EF; McCourt, P; Cutler, SR; Roy, PJ",,,,"Kwok, TCY; Ricker, N; Fraser, R; Chan, AW; Burns, A; Stanley, EF; McCourt, P; Cutler, SR; Roy, PJ",,,A small-molecule screen in C-elegans yields a new calcium channel antagonist,NATURE,,,English,Article,,,,,,,NEMATODE CAENORHABDITIS-ELEGANS; EGG-LAYING BEHAVIOR; SEROTONIN; MORPHOGENESIS; IMIPRAMINE; DOPAMINE; EGL-19; STATES; CCA-1,"Small-molecule inhibitors of protein function are powerful tools for biological analysis(1) and can lead to the development of new drugs. However, a major bottleneck in generating useful small-molecule tools is target identification. Here we show that Caenorhabditis elegans can provide a platform for both the discovery of new bioactive compounds and target identification. We screened 14,100 small molecules for bioactivity in wild-type worms and identified 308 compounds that induce a variety of phenotypes. One compound that we named nemadipine-A induces marked defects in morphology and egg-laying. Nemadipine-A resembles a class of widely prescribed anti-hypertension drugs called the 1,4-dihydropyridines (DHPs) that antagonize the alpha(1)-subunit of L-type calcium channels(2,3). Through a genetic suppressor screen, we identified egl-19 as the sole candidate target of nemadipine-A, a conclusion that is supported by several additional lines of evidence. egl-19 encodes the only L-type calcium channel alpha(1)-subunit in the C. elegans genome(4,5). We show that nemadipine-A can also antagonize vertebrate L-type calcium channels, demonstrating that worms and vertebrates share the orthologous protein target. Conversely, FDA-approved DHPs fail to elicit robust phenotypes, making nemadipine-A a unique tool to screen for genetic interactions with this important class of drugs. Finally, we demonstrate the utility of nemadipine- A by using it to reveal redundancy among three calcium channels in the egg-laying circuit. Our study demonstrates that C. elegans enables rapid identification of new small-molecule tools and their targets.","Univ Toronto, Dept Med Genet & Microbiol, Toronto, ON M5S 3E1, Canada; Univ Toronto, Terrence Donnelly Ctr Cellular & Biomol Res, Toronto, ON M5S 3E1, Canada; Univ Toronto, Dept Bot, Toronto, ON M5S 3B2, Canada; Univ Toronto, Collaborat Program Dev Biol, Toronto, ON M5S 3G5, Canada; Univ Toronto, Dept Physiol, Toronto, ON M5T 2S8, Canada; Univ Toronto, Toronto Western Res Inst, Toronto, ON M5T 2S8, Canada","Roy, PJ (reprint author), Univ Toronto, Dept Med Genet & Microbiol, 160 Coll St, Toronto, ON M5S 3E1, Canada.",peter.roy@utoronto.ca,"Cutler, Sean/D-6617-2011",,,,,28,163,178,2,27,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,91,95,,10.1038/nature04657,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600039,16672971,No,,,11/20/17
J,"Vert, G; Chory, J",,,,"Vert, G; Chory, J",,,Downstream nuclear events in brassinosteroid signalling,NATURE,,,English,Article,,,,,,,GENE-EXPRESSION; TRANSCRIPTION FACTOR; BETA-CATENIN; ARABIDOPSIS; KINASE; RECEPTOR; GROWTH; PATHWAY; BZR1; TRANSDUCTION,"Brassinosteroids (BRs) are steroid hormones that control many aspects of plant growth and development(1,2). BRs bind to the plasma membrane receptor kinase BRI1, and act through a signalling pathway that involves a glycogen synthase kinase-3-like kinase (BIN2) and a serine/threonine phosphatase (BSU1)(3-5). Previous models proposed that BIN2 negatively regulates BR signalling by controlling the stability and subcellular localization of the related transcription factors BES1 and BZR1 by phosphorylation, in a manner reminiscent of the canonical Wnt signalling pathway of metazoans(6-9). Here we present strong evidence for a different mode of regulation of BR signalling. We show that BES1 is localized constitutively to the nucleus, where its activity is modulated by nuclear-localized BIN2 kinase. BIN2-mediated phosphorylation of BES1 inhibits its DNA-binding activity on BR-responsive target promoters and its transcriptional activity through impaired multimerization. Our observations demonstrate that phosphorylation-dependent inhibition of DNA binding and trans-activation is the key primary mechanism of BES1 regulation.","Salk Inst Biol Studies, Plant Biol Lab, La Jolla, CA 92037 USA; Salk Inst Biol Studies, Howard Hughes Med Inst, La Jolla, CA 92037 USA","Chory, J (reprint author), Salk Inst Biol Studies, Plant Biol Lab, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",chory@salk.edu,,"Vert, Greg/0000-0002-0844-9991",,,,27,180,193,4,34,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,96,100,,10.1038/nature04681,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600040,16672972,No,,,11/20/17
J,"Kato, H; Takeuchi, O; Sato, S; Yoneyama, M; Yamamoto, M; Matsui, K; Uematsu, S; Jung, A; Kawai, T; Ishii, KJ; Yamaguchi, O; Otsu, K; Tsujimura, T; Koh, CS; Sousa, CRE; Matsuura, Y; Fujita, T; Akira, S",,,,"Kato, H; Takeuchi, O; Sato, S; Yoneyama, M; Yamamoto, M; Matsui, K; Uematsu, S; Jung, A; Kawai, T; Ishii, KJ; Yamaguchi, O; Otsu, K; Tsujimura, T; Koh, CS; Sousa, CRE; Matsuura, Y; Fujita, T; Akira, S",,,Differential roles of MDA5 and RIG-I helicases in the recognition of RNA viruses,NATURE,,,English,Article,,,,,,,DOUBLE-STRANDED-RNA; NF-KAPPA-B; IFN-BETA; ANTIVIRAL RESPONSE; SIGNALING PATHWAY; VIRAL REPLICATION; IMMUNE-RESPONSES; ADAPTER PROTEIN; INTERFERON; ACTIVATION,"The innate immune system senses viral infection by recognizing a variety of viral components (including double-stranded (ds) RNA) and triggers antiviral responses(1,2). The cytoplasmic helicase proteins RIG-I (retinoic-acid-inducible protein I, also known as Ddx58) and MDA5 (melanoma-differentiation-associated gene 5, also known as Ifih1 or Helicard) have been implicated in viral dsRNA recognition(3-7). In vitro studies suggest that both RIG-I and MDA5 detect RNA viruses and polyinosine-polycytidylic acid (poly(I:C)), a synthetic dsRNA analogue(3). Although a critical role for RIG-I in the recognition of several RNA viruses has been clarified(8), the functional role of MDA5 and the relationship between these dsRNA detectors in vivo are yet to be determined. Here we use mice deficient in MDA5 (MDA5(-/-)) to show that MDA5 and RIG-I recognize different types of dsRNAs: MDA5 recognizes poly(I:C), and RIG-I detects in vitro transcribed dsRNAs. RNA viruses are also differentially recognized by RIG-I and MDA5. We find that RIG-I is essential for the production of interferons in response to RNA viruses including paramyxo-viruses, influenza virus and Japanese encephalitis virus, whereas MDA5 is critical for picornavirus detection. Furthermore, RIG-I-/- and MDA5(-/-) mice are highly susceptible to infection with these respective RNA viruses compared to control mice. Together, our data show that RIG-I and MDA5 distinguish different RNA viruses and are critical for host antiviral responses.","Osaka Univ, Dept Host Def, Suita, Osaka 5650871, Japan; Osaka Univ, Dept Mol Virol, Microbial Dis Res Inst, Suita, Osaka 5650871, Japan; Japan Sci & Technol Agcy, ERATO, Suita, Osaka 5650871, Japan; Kyoto Univ, Dept Genet & Mol Biol, Inst Virus Res, Sakyo Ku, Kyoto 6068507, Japan; Osaka Univ, Grad Sch Med, Dept Cardiovasc Med, Suita, Osaka 5650871, Japan; Hyogo Med Univ, Dept Pathol, Nishinomiya, Hyogo 6638501, Japan; Shinshu Univ, Sch Allied Med Sci, Dept Med Technol, Matsumoto, Nagano 3908621, Japan; Lincolns Inn Fields Labs, Immunobiol Lab, Canc Res UK London Res Inst, London WC2A 3PX, England","Akira, S (reprint author), Osaka Univ, Dept Host Def, 3-1 Yamadaoka, Suita, Osaka 5650871, Japan.",sakira@biken.osaka-u.ac.jp,"Akira, Shizuo/C-3134-2009; Takeuchi, Osamu/D-6007-2011; Ishii, Ken/B-1685-2012; Yoneyama, Mitsutoshi/D-8244-2017","Ishii, Ken/0000-0002-6728-3872; Yoneyama, Mitsutoshi/0000-0001-9512-0408; Reis e Sousa, Caetano/0000-0001-7392-2119",,,,28,1942,2055,12,195,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,101,105,,10.1038/nature04734,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600041,16625202,No,,,11/20/17
J,"Ngo, VN; Davis, RE; Lamy, L; Yu, X; Zhao, H; Lenz, G; Lam, LT; Dave, S; Yang, LM; Powell, J; Staudt, LM",,,,"Ngo, VN; Davis, RE; Lamy, L; Yu, X; Zhao, H; Lenz, G; Lam, LT; Dave, S; Yang, LM; Powell, J; Staudt, LM",,,A loss-of-function RNA interference screen for molecular targets in cancer,NATURE,,,English,Article,,,,,,,NF-KAPPA-B; CELL LYMPHOMA; HODGKIN LYMPHOMA; GENETIC SCREEN; MALT LYMPHOMA; ACTIVATION; BCL10; CARMA1; KINASE; TUMORIGENICITY,"The pursuit of novel therapeutic agents in cancer relies on the identification and validation of molecular targets. Hallmarks of cancer include self-sufficiency in growth signals and evasion from apoptosis(1); genes that regulate these processes may be optimal for therapeutic attack. Here we describe a loss-of-function screen for genes required for the proliferation and survival of cancer cells using an RNA interference library. We used a doxycycline-inducible retroviral vector for the expression of small hairpin RNAs (shRNAs) to construct a library targeting 2,500 human genes. We used retroviral pools from this library to infect cell lines representing two distinct molecular subgroups of diffuse large B-cell lymphoma (DLBCL), termed activated B-cell-like DLBCL and germinal centre B-cell-like DLBCL. Each vector was engineered to contain a unique 60-base-pair 'bar code', allowing the abundance of an individual shRNA vector within a population of transduced cells to be measured using microarrays of the bar-code sequences. We observed that a subset of shRNA vectors was depleted from the transduced cells after three weeks in culture only if shRNA expression was induced. In activated B-cell-like DLBCL cells, but not germinal centre B-cell-like DLBCL cells, shRNAs targeting the NF-kappa B pathway were depleted, in keeping with the essential role of this pathway in the survival of activated B-cell-like DLBCL. This screen uncovered CARD11 as a key upstream signalling component responsible for the constitutive I kappa B kinase activity in activated B-cell-like DLBCL. The methodology that we describe can be used to establish a functional taxonomy of cancer and help reveal new classes of therapeutic targets distinct from known oncogenes.","NCI, Metab Branch, Ctr Canc Res, NIH, Bethesda, MD 20892 USA; CIT, Bioinformat & Mol Anal Sect, Computat Biosci & Engn Lab, NIH, Bethesda, MD 20892 USA","Staudt, LM (reprint author), NCI, Metab Branch, Ctr Canc Res, NIH, Bethesda, MD 20892 USA.",lstaudt@mail.nih.gov,"Lenz, Georg/I-6844-2012",,Intramural NIH HHS,,,30,395,414,3,33,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,106,110,,10.1038/nature04687,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600042,16572121,No,,,11/20/17
J,"Zimmermann, TS; Lee, ACH; Akinc, A; Bramlage, B; Bumcrot, D; Fedoruk, MN; Harborth, J; Heyes, JA; Jeffs, LB; John, M; Judge, AD; Lam, K; McClintock, K; Nechev, LV; Palmer, LR; Racie, T; Rohl, I; Seiffert, S; Shanmugam, S; Sood, V; Soutschek, J; Toudjarska, I; Wheat, AJ; Yaworski, E; Zedalis, W; Koteliansky, V; Manoharan, M; Vornlocher, HP; MacLachlan, I",,,,"Zimmermann, TS; Lee, ACH; Akinc, A; Bramlage, B; Bumcrot, D; Fedoruk, MN; Harborth, J; Heyes, JA; Jeffs, LB; John, M; Judge, AD; Lam, K; McClintock, K; Nechev, LV; Palmer, LR; Racie, T; Rohl, I; Seiffert, S; Shanmugam, S; Sood, V; Soutschek, J; Toudjarska, I; Wheat, AJ; Yaworski, E; Zedalis, W; Koteliansky, V; Manoharan, M; Vornlocher, HP; MacLachlan, I",,,RNAi-mediated gene silencing in non-human primates,NATURE,,,English,Article,,,,,,,INTERFERING RNA; MODIFIED SIRNAS; PHARMACOKINETICS; CHOLESTEROL; INHIBITION; POTENT; MICE; CELL,"The opportunity to harness the RNA interference (RNAi) pathway to silence disease-causing genes holds great promise for the development of therapeutics directed against targets that are otherwise not addressable with current medicines(1,2). Although there are numerous examples of in vivo silencing of target genes after local delivery of small interfering RNAs (siRNAs)(3-5), there remain only a few reports of RNAi-mediated silencing in response to systemic delivery of siRNA(6-8), and there are no reports of systemic efficacy in non-rodent species. Here we show that siRNAs, when delivered systemically in a liposomal formulation, can silence the disease target apolipoprotein B (ApoB) in non-human primates. APOB-specific siRNAs were encapsulated in stable nucleic acid lipid particles (SNALP) and administered by intravenous injection to cynomolgus monkeys at doses of 1 or 2.5 mg kg(-1). A single siRNA injection resulted in dose-dependent silencing of APOB messenger RNA expression in the liver 48 h after administration, with maximal silencing of >90%. This silencing effect occurred as a result of APOB mRNA cleavage at precisely the site predicted for the RNAi mechanism. Significant reductions in ApoB protein, serum cholesterol and low-density lipoprotein levels were observed as early as 24 h after treatment and lasted for 11 days at the highest siRNA dose, thus demonstrating an immediate, potent and lasting biological effect of siRNA treatment. Our findings show clinically relevant RNAi-mediated gene silencing in non-human primates, supporting RNAi therapeutics as a potential new class of drugs.","Alnylam Pharmaceut Inc, Cambridge, MA 02142 USA; Protiva Biotherapeut Inc, Burnaby, BC V5G 4Y1, Canada; Alnylam Europe AG, D-95326 Kulmbach, Germany","Zimmermann, TS (reprint author), Alnylam Pharmaceut Inc, 300 3rd St, Cambridge, MA 02142 USA.",tzimmermann@alnylam.com; ian@protivabio.com,,,,,,19,893,939,8,118,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,111,114,,10.1038/nature04688,,4,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600043,16565705,No,,,11/20/17
J,"Helenius, J; Brouhard, G; Kalaidzidis, Y; Diez, S; Howard, J",,,,"Helenius, J; Brouhard, G; Kalaidzidis, Y; Diez, S; Howard, J",,,The depolymerizing kinesin MCAK uses lattice diffusion to rapidly target microtubule ends,NATURE,,,English,Article,,,,,,,CENTROMERE-ASSOCIATED KINESIN; REPRESSOR-OPERATOR INTERACTION; C-TERMINUS; CYTOPLASMIC DYNEIN; DYNAMICS; PROTEIN; TUBULIN; XKCM1; ASSOCIATION; COOPERATE,"The microtubule cytoskeleton is a dynamic structure in which the lengths of the microtubules are tightly regulated. One regulatory mechanism is the depolymerization of microtubules by motor proteins in the kinesin-13 family(1). These proteins are crucial for the control of microtubule length in cell division(2-4), neuronal development(5) and interphase microtubule dynamics(6,7). The mechanism by which kinesin-13 proteins depolymerize microtubules is poorly understood. A central question is how these proteins target to microtubule ends at rates exceeding those of standard enzyme-substrate kinetics(8). To address this question we developed a single-molecule microscopy assay for MCAK, the founding member of the kinesin-13 family(9). Here we show that MCAK moves along the microtubule lattice in a one-dimensional (1D) random walk. MCAK-microtubule interactions were transient: the average MCAK molecule diffused for 0.83 s with a diffusion coefficient of 0.38 mu m(2) s(-1). Although the catalytic depolymerization by MCAK requires the hydrolysis of ATP, we found that the diffusion did not. The transient transition from three-dimensional diffusion to 1D diffusion corresponds to a ""reduction in dimensionality""(10) that has been proposed as the search strategy by which DNA enzymes find specific binding sites(11). We show that MCAK uses this strategy to target to both microtubule ends more rapidly than direct binding from solution.","Max Planck Inst Mol Cell Biol & Genet, D-01307 Dresden, Germany; Moscow MV Lomonosov State Univ, AN Belozersky Inst Physicochem Biol, Moscow 119899, Russia","Howard, J (reprint author), Max Planck Inst Mol Cell Biol & Genet, D-01307 Dresden, Germany.",howard@mpi-cbg.de,"Howard, Jonathon /D-4229-2011; Diez, Stefan/E-8172-2010; Kalaidzidis, Yannis/H-3094-2016; Howard, Jonathon/J-7492-2016","Howard, Jonathon /0000-0003-0086-1196; Diez, Stefan/0000-0002-0750-8515; Kalaidzidis, Yannis/0000-0002-6137-1193; Howard, Jonathon/0000-0003-0086-1196",,,,30,261,270,3,42,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,4-May,2006,441,7089,,,,,115,119,,10.1038/nature04736,,5,Multidisciplinary Sciences,Science & Technology - Other Topics,038TB,WOS:000237248600044,16672973,No,,,11/20/17
J,"Woods, NB; Bottero, V; Schmidt, M; von Kalle, C; Verma, IM",,,,"Woods, NB; Bottero, V; Schmidt, M; von Kalle, C; Verma, IM",,,Therapeutic gene causing lymphoma,NATURE,,,English,Article,,,,,,,SEVERE COMBINED IMMUNODEFICIENCY; COMMON GAMMA-CHAIN; CYTOKINE RECEPTOR; BONE-MARROW; MICE; LYMPHOCYTES; CELLS; MODEL,,"Salk Inst Biol Studies, Genet Lab, La Jolla, CA 92037 USA; Natl Ctr Tumor Dis Heidelberg, D-69120 Heidelberg, Germany; German Canc Res Ctr, Dept Translat Oncol, Otto Meyerhof Zentrum, D-69120 Heidelberg, Germany; Univ Hosp, Dept Internal Med 1, D-79106 Freiburg, Germany; Univ Freiburg, Inst Mol Med & Cell Res, D-79104 Freiburg, Germany","Woods, NB (reprint author), Salk Inst Biol Studies, Genet Lab, 10010 N Torrey Pines Rd, La Jolla, CA 92037 USA.",verma@salk.edu,,,,,,12,198,203,0,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1123,1123,,10.1038/4401123a,,1,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000027,16641981,No,,,11/20/17
J,"MacDonald, D; Demarre, G; Bouvier, M; Mazel, D; Gopaul, DN",,,,"MacDonald, D; Demarre, G; Bouvier, M; Mazel, D; Gopaul, DN",,,Structural basis for broad DNA-specificity in integron recombination,NATURE,,,English,Article,,,,,,,SITE-SPECIFIC RECOMBINATION; HOLLIDAY JUNCTION; CRYSTAL-STRUCTURE; LAMBDA-INTEGRASE; VIBRIO-CHOLERAE; GENOME; MECHANISM; DOMAIN; HELIX; BINDS,"Lateral DNA transfer-the movement of genetic traits between bacteria-has a profound impact on genomic evolution and speciation. The efficiency with which bacteria incorporate genetic information reflects their capacity to adapt to changing environmental conditions. Integron integrases are proteins that mediate site-specific DNA recombination between a proximal primary site (attI) and a secondary target site (attC) found within mobile gene cassettes encoding resistance or virulence factors. The lack of sequence conservation among attC sites has led to the hypothesis that a sequence-independent structural recognition determinant must exist within attC. Here we report the crystal structure of an integron integrase bound to an attC substrate. The structure shows that DNA target site recognition and high-order synaptic assembly are not dependent on canonical DNA but on the position of two flipped-out bases that interact in cis and in trans with the integrase. These extrahelical bases, one of which is required for recombination in vivo, originate from folding of the bottom strand of attC owing to its imperfect internal dyad symmetry. The mechanism reported here supports a new paradigm for how sequence-degenerate single-stranded genetic material is recognized and exchanged between bacteria.","Inst Pasteur, Dept Biol Struct & Chim, Lab Biochim & Biophys Macromol, F-75724 Paris 15, France; Inst Pasteur, CNRS,URA 2171, Dept Struct & Dynam Genomes, Unite Postulante Plast Genome Bacterien, F-75724 Paris, France","Gopaul, DN (reprint author), Inst Pasteur, Dept Biol Struct & Chim, Lab Biochim & Biophys Macromol, F-75724 Paris 15, France.",gopauld@pasteur.fr,"Mazel, Didier/F-9200-2013","Mazel, Didier/0000-0001-6482-6002; GOPAUL, Deshmukh/0000-0003-1631-3303; Bouvier, Marie/0000-0002-2111-052X",,,,40,91,105,0,10,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1157,1162,,10.1038/nature04643,,6,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000037,16641988,No,,,11/20/17
J,"Brunini, A",,,,"Brunini, A",,,"Origin of the obliquities of the giant planets in mutual interactions in the early Solar System (Retracted Article. See vol 443, pg 1013, 2006)",NATURE,,,English,Article; Retracted Publication,,,,,,,URANUS GREAT COLLISION; ANGULAR-MOMENTUM; ORBIT; PLANETESIMALS; ACCRETION; COMPONENT; ROTATION,"The origin of the spin-axis orientations (obliquities) of the giant planets is a fundamental issue because if the obliquities resulted from tangential collisions with primordial Earth-sized protoplanets, then they are related to the masses of the largest planetesimals out of which the planets form(1-7). A problem with this mechanism, however, is that the orbital planes of regular satellites would probably be uncorrelated with the obliquities, contrary to observations(6,7). Alternatively, they could have come from an external twist that affected the orientation of the Solar System plane(2); but in this model, the outer planets must have formed too rapidly, before the event that produced the twist(8). Moreover, the model cannot be quantitatively tested. Here I show that the present obliquities of the giant planets were probably achieved when Jupiter and Saturn crossed the 1:2 orbital resonance(9) during a specific migration process: different migration scenarios cannot account for the large observed obliquities. The existence of the regular satellites of the giant planets does not represent a problem in this model because, although they formed soon after the planetary formation, they can follow the slow evolution of the equatorial plane it produces.","Natl Univ La Plata, Fac Ciencias Astron & Geofis, RA-1900 La Plata, Argentina; Consejo Nacl Invest Cient & Tecn, Inst Astrofis La Plata, RA-1900 La Plata, Argentina","Brunini, A (reprint author), Natl Univ La Plata, Fac Ciencias Astron & Geofis, Paseo Bosque S-N, RA-1900 La Plata, Argentina.",abrunini@fcaglp.unlp.edu.ar,,,,,,23,7,7,0,6,NATURE PUBLISHING GROUP,LONDON,"MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND",0028-0836,,,NATURE,Nature,27-Apr,2006,440,7088,,,,,1163,1165,,10.1038/nature04577,,3,Multidisciplinary Sciences,Science & Technology - Other Topics,036OG,WOS:000237080000038,16641989,No,,,11/20/17
